"","circ_id","mmu1","mmu2","mmu3"
"668","10:98960692|98965524",3,NA,9
"669","10:98960692|98992213",NA,NA,3
"670","10:99028643|99032618",3,NA,NA
"671","11:100090339|100090502",NA,NA,2
"672","11:100268914|100270451",10,NA,NA
"673","11:100272501|100274480",12,NA,NA
"674","11:100273832|100274480",NA,NA,5
"675","11:100367397|100384746",NA,NA,2
"676","11:100372970|100375553",NA,NA,4
"677","11:100383330|100386790",NA,NA,3
"678","11:100383330|100389588",NA,NA,2
"679","11:100386685|100389588",NA,NA,4
"680","11:100389010|100389588",NA,2,NA
"681","11:100389010|100407732",NA,NA,3
"682","11:100395028|100407732",NA,NA,14
"683","11:100395680|100409994",NA,NA,3
"684","11:100403701|100407732",NA,NA,2
"685","11:100412807|100414397",NA,2,4
"686","11:100767602|100767890",NA,NA,2
"687","11:100774726|100775256",NA,NA,2
"688","11:100827680|100827881",4,NA,NA
"689","11:100917485|100929673",NA,NA,2
"690","11:100945851|100946431",NA,6,10
"691","11:101083014|101083293",2,NA,NA
"692","11:101104549|101106128",NA,3,NA
"693","11:101185795|101189902",NA,NA,3
"694","11:101465824|101467235",NA,NA,2
"695","11:101479678|101479967",NA,NA,3
"696","11:101633901|101640892",NA,NA,2
"697","11:102201016|102201402",NA,NA,3
"698","11:102218832|102218998",NA,NA,2
"699","11:102937204|102946115",9,12,30
"700","11:102954633|102955693",NA,NA,3
"701","11:103277783|103278174",3,4,5
"702","11:103574617|103578459",NA,NA,3
"703","11:103574617|103580145",NA,NA,4
"704","11:103749720|103754160",10,NA,NA
"705","11:103749720|103764136",3,NA,NA
"706","11:103801268|103821641",7,NA,NA
"707","11:104187400|104187562",4,NA,NA
"708","11:104241312|104269652",10,NA,9
"709","11:104247509|104269652",3,NA,NA
"710","11:104259505|104269652",10,8,7
"711","11:104314747|104315209",NA,NA,2
"712","11:104314747|104316119",NA,3,7
"713","11:104314747|104317294",4,NA,NA
"714","11:104347772|104349865",NA,NA,8
"715","11:104400996|104403844",NA,NA,3
"716","11:105131186|105132487",NA,3,NA
"717","11:105131186|105138421",2,NA,9
"718","11:105330820|105331004",2,NA,NA
"719","11:105667631|105701423",NA,NA,8
"720","11:105800927|105806204",NA,NA,3
"721","11:105858915|105859815",NA,NA,4
"722","11:105937516|105944674",NA,NA,2
"723","11:105987816|106014732",NA,NA,2
"724","11:106008315|106014732",NA,13,5
"725","11:106061779|106064607",NA,NA,4
"726","11:106119588|106122107",NA,2,NA
"727","11:106127820|106130925",NA,NA,2
"728","11:106141387|106141662",NA,NA,4
"729","11:106155020|106155633",NA,NA,5
"730","11:106300720|106309815",NA,NA,4
"731","11:106312531|106314314",2,NA,3
"732","11:106377929|106378141",2,NA,NA
"733","11:106420087|106435245",NA,3,NA
"734","11:106434997|106437829",NA,NA,4
"735","11:106457790|106459453",NA,NA,4
"736","11:106713845|106721883",NA,2,NA
"737","11:106986541|106990615",NA,NA,4
"738","11:107483531|107495189",NA,NA,2
"739","11:107483531|107511040",NA,NA,3
"740","11:107504676|107540166",NA,NA,3
"741","11:107522997|107540166",NA,NA,6
"742","11:107536875|107540166",NA,NA,2
"743","11:107796627|107796796",NA,NA,2
"744","11:108324951|108331422",5,2,6
"745","11:109175860|109176012",4,NA,NA
"746","11:109494498|109496793",NA,NA,3
"747","11:109550824|109552175",NA,3,NA
"748","11:109566668|109568712",NA,NA,5
"749","11:109573662|109576353",6,NA,18
"750","11:112582117|112582540",NA,3,14
"751","11:112582117|112602186",4,NA,NA
"752","11:112783086|112783338",NA,NA,2
"753","11:114754292|114755372",3,NA,NA
"754","11:114856678|114856828",2,NA,NA
"755","11:115143679|115143885",NA,2,NA
"756","11:115249495|115252670",NA,NA,4
"757","11:115381389|115382197",NA,2,NA
"758","11:115468755|115469722",NA,2,NA
"759","11:115676265|115677138",NA,NA,2
"760","11:115691875|115692136",9,NA,NA
"761","11:115784320|115784473",3,NA,NA
"762","11:115807804|115816344",NA,NA,2
"763","11:115813991|115818260",NA,NA,3
"764","11:115873526|115875924",3,NA,NA
"765","11:116071768|116072846",NA,2,NA
"766","11:116071768|116074450",NA,3,NA
"767","11:116124211|116125349",7,NA,23
"768","11:116141561|116151760",NA,NA,10
"769","11:116141561|116152653",2,NA,NA
"770","11:116152570|116162828",NA,NA,3
"771","11:116153685|116156378",NA,NA,7
"772","11:116153702|116159167",2,NA,NA
"773","11:116212744|116212939",2,NA,NA
"774","11:116498053|116501305",NA,NA,5
"775","11:11650204|11657904",NA,2,4
"776","11:116575171|116576836",NA,NA,2
"777","11:11698310|11704174",NA,2,NA
"778","11:11698310|11711353",NA,NA,2
"779","11:117032243|117032619",NA,NA,4
"780","11:11704006|11711353",NA,NA,3
"781","11:11711218|11719526",NA,3,NA
"782","11:117181223|117181862",2,NA,16
"783","11:117210922|117211193",3,NA,NA
"784","11:117245635|117247535",NA,NA,3
"785","11:117591550|117605278",NA,NA,2
"786","11:117703284|117704011",NA,NA,4
"787","11:117896801|117897184",NA,NA,8
"788","11:117961842|117962004",2,NA,NA
"789","11:118165793|118170752",NA,NA,3
"790","11:118281556|118281951",NA,2,NA
"791","11:118334517|118339003",NA,NA,2
"792","11:119031873|119032233",NA,NA,3
"793","11:119196193|119196392",4,NA,NA
"794","11:119248803|119250208",NA,2,NA
"795","11:119259489|119260091",5,4,NA
"796","11:119283909|119293517",NA,NA,3
"797","11:119293347|119296581",NA,NA,3
"798","11:119293347|119310054",NA,NA,3
"799","11:119316818|119321575",NA,NA,4
"800","11:119548489|119634839",NA,NA,2
"801","11:119689594|119713847",2,NA,NA
"802","11:119839428|119839681",NA,NA,3
"803","11:119871614|119872952",2,NA,NA
"804","11:119963235|119963802",NA,NA,3
"805","11:120019248|120025708",NA,NA,3
"806","11:120023502|120025708",NA,NA,5
"807","11:120023502|120038664",NA,NA,2
"808","11:120261109|120263052",NA,NA,2
"809","11:120370624|120370958",3,NA,NA
"810","11:120469769|120469958",NA,NA,2
"811","11:120677879|120678186",2,NA,NA
"812","11:120701939|120702116",NA,2,6
"813","11:120705311|120705542",NA,4,NA
"814","11:120705837|120706041",NA,NA,4
"815","11:120707672|120708085",NA,NA,5
"816","11:120709786|120709987",NA,NA,2
"817","11:120709812|120709987",NA,9,NA
"818","11:120712903|120713663",NA,3,NA
"819","11:120713007|120713678",NA,3,NA
"820","11:120785424|120794911",NA,NA,2
"821","11:120862392|120874169",2,NA,2
"822","11:121176247|121181716",NA,NA,7
"823","11:121315751|121317529",NA,NA,4
"824","11:121387820|121394613",2,NA,NA
"825","11:121493813|121502574",NA,NA,2
"826","11:121667781|121668033",2,NA,NA
"827","11:13732335|13732501",4,NA,NA
"828","11:16831463|16833613",NA,NA,2
"829","11:19948119|19958477",5,6,19
"830","11:20022455|20030798",NA,NA,5
"831","11:20030022|20030798",NA,NA,3
"832","11:20263915|20270234",NA,NA,3
"833","11:20642464|20658737",NA,NA,2
"834","11:20642464|20677639",NA,2,NA
"835","11:20653710|20659746",4,NA,8
"836","11:20653710|20662315",7,2,2
"837","11:20675684|20677639",NA,NA,3
"838","11:21213198|21214871",4,NA,10
"839","11:21903706|21903885",NA,2,NA
"840","11:22003431|22018503",4,NA,NA
"841","11:22003431|22018506",2,NA,8
"842","11:22119034|22123006",NA,NA,6
"843","11:22235487|22235874",2,NA,6
"844","11:22749377|22751102",4,NA,NA
"845","11:22945929|22946457",3,8,9
"846","11:23239757|23241631",3,2,NA
"847","11:23320238|23327637",NA,NA,2
"848","11:23364735|23370144",NA,NA,2
"849","11:23657522|23675574",NA,NA,5
"850","11:24212425|24248904",NA,NA,3
"851","11:26357547|26384500",2,4,NA
"852","11:28628706|28629081",NA,2,NA
"853","11:28974591|28974773",2,NA,NA
"854","11:29420314|29427458",NA,NA,4
"855","11:29483225|29485266",NA,NA,2
"856","11:29490067|29492509",4,NA,NA
"857","11:30741091|30742038",NA,6,10
"858","11:30780349|30787491",3,NA,NA
"859","11:30884671|30893860",NA,NA,2
"860","11:31005457|31011586",NA,NA,9
"861","11:31031361|31035131",NA,NA,4
"862","11:31683359|31683565",2,NA,NA
"863","11:31716679|31716848",4,NA,NA
"864","11:3190894|3192718",NA,NA,4
"865","11:3212488|3214890",NA,NA,2
"866","11:3240309|3240476",2,NA,NA
"867","11:32424578|32449461",3,NA,NA
"868","11:32468228|32468600",2,NA,NA
"869","11:32602747|32661997",4,NA,NA
"870","11:32623544|32623878",2,NA,NA
"871","11:32661771|32661997",2,NA,2
"872","11:33268238|33279544",5,NA,NA
"873","11:34709949|34716366",6,NA,NA
"874","11:35666912|35672534",NA,2,NA
"875","11:35666946|35667126",NA,NA,2
"876","11:35715222|35718293",NA,NA,2
"877","11:35715222|35719640",NA,NA,4
"878","11:35743020|35744304",NA,NA,13
"879","11:35752635|35758254",NA,NA,3
"880","11:35774074|35789522",NA,NA,2
"881","11:3873490|3875082",NA,NA,2
"882","11:40573290|40578622",NA,NA,5
"883","11:40594608|40596895",NA,NA,7
"884","11:4177025|4177188",5,NA,NA
"885","11:43328171|43330144",NA,NA,6
"886","11:4432091|4432342",6,NA,NA
"887","11:44415754|44433547",NA,NA,6
"888","11:44616623|44616874",2,NA,NA
"889","11:4467740|4470914",NA,NA,2
"890","11:4467740|4481305",NA,NA,3
"891","11:4477835|4481305",NA,NA,6
"892","11:45676734|45676935",2,NA,NA
"893","11:45774536|45781626",NA,NA,2
"894","11:45774536|45785956",NA,NA,2
"895","11:45784697|45785956",NA,NA,4
"896","11:45800621|45800924",6,NA,NA
"897","11:4590382|4597233",NA,NA,3
"898","11:4590382|4599869",NA,NA,3
"899","11:4599739|4606336",NA,NA,3
"900","11:46034888|46035186",NA,NA,2
"901","11:4732186|4734563",4,2,NA
"902","11:4753677|4758325",3,NA,2
"903","11:4753677|4768627",3,2,2
"904","11:4753677|4770493",NA,4,4
"905","11:4758256|4770493",NA,2,4
"906","11:4766081|4770493",NA,NA,4
"907","11:48692489|48693247",NA,NA,3
"908","11:49565956|49593481",NA,NA,2
"909","11:49703171|49703348",3,NA,NA
"910","11:4976244|4976410",NA,NA,4
"911","11:49821873|49822229",NA,NA,3
"912","11:49976567|49986807",NA,NA,5
"913","11:50189955|50191881",17,2,10
"914","11:50192584|50199756",NA,NA,2
"915","11:50198296|50199756",12,NA,21
"916","11:50198296|50201694",NA,NA,2
"917","11:50285747|50289317",NA,NA,2
"918","11:51484430|51484968",4,NA,NA
"919","11:51489102|51489567",NA,NA,6
"920","11:51495485|51496380",NA,NA,2
"921","11:51517562|51520488",4,NA,NA
"922","11:51518448|51518852",2,2,NA
"923","11:51587475|51598130",NA,2,NA
"924","11:51597954|51599872",NA,4,NA
"925","11:51599761|51617421",NA,NA,3
"926","11:51603015|51606072",NA,NA,4
"927","11:51634392|51634670",NA,3,NA
"928","11:52008813|52010131",NA,NA,9
"929","11:52127663|52133487",2,NA,NA
"930","11:52982379|52982669",NA,NA,4
"931","11:53156750|53157945",NA,3,21
"932","11:53177679|53183141",NA,NA,2
"933","11:53258901|53259613",NA,NA,3
"934","11:53290415|53293393",6,NA,NA
"935","11:53302662|53302883",NA,NA,2
"936","11:53348742|53349181",NA,NA,5
"937","11:53356322|53357083",NA,NA,4
"938","11:53518527|53518710",3,NA,NA
"939","11:53664481|53666879",8,NA,NA
"940","11:54434404|54459322",NA,NA,5
"941","11:54559439|54567241",NA,NA,4
"942","11:54582063|54582566",2,NA,NA
"943","11:5471922|5473467",NA,6,NA
"944","11:54886153|54886303",NA,2,NA
"945","11:56476369|56476717",3,NA,NA
"946","11:57378392|57396183",2,NA,NA
"947","11:57380935|57405117",NA,NA,3
"948","11:57382745|57405114",NA,NA,2
"949","11:57396059|57400292",2,NA,NA
"950","11:57404067|57405117",5,NA,NA
"951","11:57612120|57616487",NA,NA,9
"952","11:57931216|57934876",NA,NA,8
"953","11:57933261|57933468",NA,2,3
"954","11:57951696|57951867",NA,NA,2
"955","11:58002085|58004039",NA,NA,5
"956","11:58025589|58027821",NA,NA,2
"957","11:58073533|58073747",NA,2,NA
"958","11:58351644|58351996",2,NA,NA
"959","11:59075753|59075903",2,NA,NA
"960","11:5909296|5914662",NA,NA,3
"961","11:59328803|59329339",NA,NA,11
"962","11:59382940|59384673",NA,3,NA
"963","11:59655205|59656351",NA,2,NA
"964","11:59660709|59662528",NA,NA,3
"965","11:59717115|59718851",NA,NA,2
"966","11:60149681|60165828",NA,NA,8
"967","11:60151880|60165828",NA,2,NA
"968","11:60161143|60165828",7,2,12
"969","11:60323158|60329399",NA,NA,8
"970","11:60428832|60429117",6,NA,NA
"971","11:60606628|60607158",5,NA,NA
"972","11:6063242|6075561",NA,3,11
"973","11:60638691|60640415",NA,NA,6
"974","11:60692253|60695234",NA,NA,2
"975","11:61363865|61364027",2,NA,NA
"976","11:61423343|61426209",NA,NA,14
"977","11:61423343|61437737",NA,NA,2
"978","11:6143153|6143476",12,13,28
"979","11:61678254|61682409",2,NA,4
"980","11:61777525|61800772",2,NA,2
"981","11:61781063|61800772",NA,NA,2
"982","11:62037131|62052736",NA,3,7
"983","11:62042695|62052736",NA,3,NA
"984","11:62174422|62176711",NA,NA,3
"985","11:62229684|62236144",NA,NA,3
"986","11:62240178|62245514",NA,NA,4
"987","11:62289090|62292093",NA,2,NA
"988","11:62324388|62329341",NA,NA,7
"989","11:6261008|6263979",NA,NA,2
"990","11:6261008|6266855",3,NA,NA
"991","11:6261008|6267080",4,NA,NA
"992","11:6263787|6267080",32,20,37
"993","11:6284532|6292623",NA,NA,3
"994","11:6288557|6289928",3,NA,NA
"995","11:64290309|64290536",NA,2,NA
"996","11:64929441|64932336",NA,2,NA
"997","11:6534519|6535217",NA,4,NA
"998","11:6568996|6570221",NA,NA,3
"999","11:6586709|6587282",3,NA,NA
"1000","11:6586709|6587324",NA,NA,6
"1001","11:6587198|6588640",2,NA,8
"1002","11:65987623|65987804",NA,2,NA
"1003","11:66892737|66892967",2,NA,NA
"1004","11:67778575|67783974",NA,2,NA
"1005","11:68098125|68098403",NA,NA,3
"1006","11:68148280|68168437",NA,NA,3
"1007","11:68730696|68732994",NA,NA,8
"1008","11:69238578|69240109",NA,3,NA
"1009","11:69248190|69248722",NA,2,NA
"1010","11:69540553|69542549",16,9,15
"1011","11:69541288|69542549",NA,2,NA
"1012","11:69799503|69799918",NA,NA,2
"1013","11:69805758|69806610",2,NA,NA
"1014","11:70442129|70442323",NA,2,NA
"1015","11:70543644|70545336",7,NA,NA
"1016","11:70593211|70593666",NA,NA,2
"1017","11:70725959|70726537",4,NA,NA
"1018","11:70765571|70775794",25,2,2
"1019","11:70765571|70777997",NA,NA,3
"1020","11:70775590|70775794",NA,NA,2
"1021","11:70784394|70791433",2,NA,NA
"1022","11:72536362|72553999",2,NA,2
"1023","11:72602982|72605309",7,NA,7
"1024","11:72640125|72649426",NA,2,NA
"1025","11:72758747|72766186",NA,NA,3
"1026","11:72781323|72781917",NA,2,NA
"1027","11:72797657|72801147",NA,NA,3
"1028","11:72903703|72903861",NA,NA,2
"1029","11:72944248|72956525",NA,NA,2
"1030","11:73822175|73822539",NA,3,NA
"1031","11:74373188|74375797",3,NA,NA
"1032","11:74547248|74548165",3,2,24
"1033","11:74674883|74678521",NA,NA,9
"1034","11:74801868|74803959",NA,NA,2
"1035","11:74836347|74837045",NA,NA,7
"1036","11:74872677|74881041",NA,NA,2
"1037","11:74929438|74932862",NA,2,NA
"1038","11:75030018|75033729",NA,NA,2
"1039","11:75280897|75282053",2,3,14
"1040","11:75280897|75284362",4,NA,NA
"1041","11:75281436|75281812",NA,NA,2
"1042","11:75433983|75436656",8,5,20
"1043","11:75451724|75459316",NA,2,2
"1044","11:75478962|75479178",NA,NA,2
"1045","11:75538885|75539300",4,NA,NA
"1046","11:75583022|75583558",NA,2,8
"1047","11:75642706|75650254",NA,NA,4
"1048","11:75745129|75769861",NA,NA,2
"1049","11:75745129|75782391",NA,NA,2
"1050","11:75797343|75801885",NA,NA,2
"1051","11:75971972|75973510",NA,NA,3
"1052","11:76004766|76008631",NA,NA,3
"1053","11:76004766|76029220",NA,NA,2
"1054","11:76004769|76008634",NA,NA,2
"1055","11:76025234|76029220",NA,NA,2
"1056","11:76035343|76035524",NA,2,NA
"1057","11:76112685|76125351",4,NA,NA
"1058","11:76300467|76302025",NA,NA,5
"1059","11:76731213|76731461",2,2,8
"1060","11:77340213|77341048",NA,4,NA
"1061","11:77428582|77428883",NA,2,NA
"1062","11:77436114|77440301",4,NA,NA
"1063","11:77450567|77451247",2,NA,NA
"1064","11:77456571|77476320",NA,NA,4
"1065","11:77462432|77476320",NA,NA,7
"1066","11:77582367|77584080",NA,NA,7
"1067","11:77668844|77709087",6,NA,NA
"1068","11:77708444|77712012",NA,NA,6
"1069","11:77730847|77731009",3,NA,NA
"1070","11:77737144|77737317",2,NA,NA
"1071","11:77903996|77906456",NA,NA,4
"1072","11:77943872|77944042",NA,2,NA
"1073","11:78050697|78051070",3,NA,NA
"1074","11:78051948|78052268",NA,2,NA
"1075","11:78102622|78104288",NA,NA,10
"1076","11:78169872|78170741",NA,NA,3
"1077","11:78216793|78217239",6,NA,NA
"1078","11:78226252|78227656",7,NA,NA
"1079","11:78356750|78357343",3,NA,NA
"1080","11:78404745|78410131",NA,NA,4
"1081","11:79275000|79281225",NA,3,NA
"1082","11:79325670|79329674",NA,NA,3
"1083","11:79327515|79329674",NA,2,NA
"1084","11:79334594|79339162",NA,NA,2
"1085","11:79344628|79349732",NA,NA,2
"1086","11:79426175|79426519",2,NA,NA
"1087","11:79440233|79444823",NA,NA,2
"1088","11:79459475|79461273",NA,NA,2
"1089","11:79576277|79581425",5,NA,NA
"1090","11:79910504|79916137",NA,NA,3
"1091","11:80047770|80056645",8,NA,NA
"1092","11:82233288|82233510",3,NA,NA
"1093","11:82674171|82679741",NA,NA,2
"1094","11:83212764|83215582",NA,NA,7
"1095","11:83215336|83215582",NA,NA,2
"1096","11:83227591|83237733",NA,NA,5
"1097","11:83839270|83840520",2,2,NA
"1098","11:83867905|83873133",NA,NA,5
"1099","11:83885154|83893061",2,2,NA
"1100","11:83899443|83900376",NA,2,2
"1101","11:83910416|83910779",3,NA,NA
"1102","11:83976388|83978008",NA,3,NA
"1103","11:84068620|84086513",NA,NA,3
"1104","11:84072963|84105116",NA,NA,6
"1105","11:84075608|84086513",NA,NA,2
"1106","11:84083904|84086513",93,223,486
"1107","11:84083904|84105116",NA,NA,2
"1108","11:84083904|84106798",NA,NA,5
"1109","11:84083904|84122587",NA,NA,4
"1110","11:84086263|84086513",8,10,7
"1111","11:84086263|84105116",NA,NA,7
"1112","11:84086263|84106798",NA,NA,2
"1113","11:84113967|84117058",NA,2,NA
"1114","11:84113967|84122587",NA,3,4
"1115","11:8428224|8429665",23,13,68
"1116","11:8428224|8431762",NA,NA,2
"1117","11:84333391|84363992",NA,NA,4
"1118","11:84358286|84363992",NA,NA,3
"1119","11:84400484|84401243",NA,NA,3
"1120","11:8442092|8469570",NA,NA,3
"1121","11:8468198|8469570",66,57,208
"1122","11:8468198|8482509",3,3,5
"1123","11:84744879|84753144",4,NA,NA
"1124","11:84908455|84910702",NA,NA,2
"1125","11:84908455|84913731",NA,NA,6
"1126","11:84919886|84923049",NA,3,NA
"1127","11:85217689|85230622",NA,NA,2
"1128","11:8529082|8565851",NA,NA,2
"1129","11:8529082|8592160",3,NA,NA
"1130","11:85445015|85474820",NA,3,5
"1131","11:8550554|8592160",NA,NA,5
"1132","11:86077790|86083814",NA,NA,5
"1133","11:8649953|8650240",3,NA,NA
"1134","11:87036289|87037883",NA,2,4
"1135","11:87036289|87054695",NA,NA,2
"1136","11:87075709|87077341",4,NA,2
"1137","11:87489688|87491998",NA,NA,2
"1138","11:87617975|87618956",4,NA,NA
"1139","11:87872120|87874836",NA,NA,2
"1140","11:87902771|87902961",NA,NA,2
"1141","11:87963882|87967200",NA,NA,4
"1142","11:88060390|88061000",2,3,4
"1143","11:88249259|88249609",6,NA,NA
"1144","11:88479725|88479980",NA,NA,4
"1145","11:88729755|88736691",NA,NA,4
"1146","11:88821033|88835356",NA,NA,2
"1147","11:88825403|88826777",NA,NA,4
"1148","11:88932273|88940726",4,NA,NA
"1149","11:88932987|88940726",2,NA,NA
"1150","11:90231612|90236804",NA,NA,13
"1151","11:93795984|93803284",NA,NA,5
"1152","11:93795988|93803284",NA,NA,4
"1153","11:93898750|93915823",NA,NA,2
"1154","11:93904448|93939384",NA,2,2
"1155","11:93927425|93939384",NA,NA,2
"1156","11:93934397|93939384",NA,5,6
"1157","11:93988043|93989978",NA,NA,2
"1158","11:94186745|94186906",NA,NA,2
"1159","11:94194667|94200517",4,NA,NA
"1160","11:94396311|94396487",NA,2,NA
"1161","11:94896151|94896475",2,NA,NA
"1162","11:94928102|94928294",2,NA,NA
"1163","11:95177155|95185471",NA,NA,3
"1164","11:95180597|95185471",NA,NA,2
"1165","11:95281103|95281504",NA,NA,4
"1166","11:95361347|95362170",NA,4,NA
"1167","11:95382644|95382976",NA,NA,6
"1168","11:95790432|95790583",NA,2,NA
"1169","11:95940045|95940608",4,NA,NA
"1170","11:96236853|96237378",NA,NA,3
"1171","11:96661464|96664048",NA,3,3
"1172","11:96718755|96719049",NA,NA,4
"1173","11:97030297|97040441",10,NA,7
"1174","11:97113776|97117694",NA,NA,3
"1175","11:97117554|97126995",NA,2,NA
"1176","11:97122714|97129084",NA,NA,3
"1177","11:97268761|97269537",2,NA,NA
"1178","11:97279937|97280542",NA,7,NA
"1179","11:97439705|97442804",NA,NA,2
"1180","11:97442502|97442804",5,2,6
"1181","11:97617530|97623581",6,NA,6
"1182","11:97768782|97770414",NA,NA,4
"1183","11:97933354|97933680",NA,NA,2
"1184","11:98054625|98060278",NA,NA,2
"1185","11:98154295|98158684",28,10,38
"1186","11:98262895|98264396",3,NA,6
"1187","11:98267315|98268368",NA,2,NA
"1188","11:98581288|98581845",NA,2,NA
"1189","11:98584208|98585119",NA,NA,2
"1190","11:98736700|98738235",NA,NA,2
"1191","11:98737901|98738235",NA,2,NA
"1192","11:98841070|98841621",3,NA,NA
"1193","11:98850549|98850815",4,NA,NA
"1194","11:98886069|98886799",NA,2,NA
"1195","12:100291802|100298978",NA,NA,3
"1196","12:100321261|100373322",5,NA,NA
"1197","12:100413118|100432569",5,NA,2
"1198","12:100461530|100466489",7,NA,6
"1199","12:100582255|100585900",7,5,6
"1200","12:100620305|100620748",11,2,NA
"1201","12:100817360|100817576",2,NA,NA
"1202","12:100833362|100837765",NA,NA,5
"1203","12:101009701|101010918",NA,NA,3
"1204","12:101009701|101016077",NA,2,2
"1205","12:101010748|101017921",NA,NA,2
"1206","12:101612838|101660932",NA,NA,2
"1207","12:101615265|101660932",NA,NA,31
"1208","12:101615389|101660932",NA,2,5
"1209","12:101623279|101660932",NA,NA,5
