"","circ_id","mmu1","mmu2","mmu3"
"6187","8:111770274|111773741",NA,2,NA
"6188","8:111770274|111774657",2,1,3
"6189","8:111773562|111774657",NA,1,2
"6190","8:111776330|111777161",2,NA,NA
"6191","8:111841373|111843463",NA,NA,5
"6192","8:111847779|111851244",NA,1,6
"6193","8:111854874|111856327",NA,1,2
"6194","8:111907566|111919359",NA,NA,4
"6195","8:111919155|111926854",NA,1,NA
"6196","8:112185242|112185681",NA,2,3
"6197","8:112216923|112219404",1,NA,NA
"6198","8:112557501|112571843",3,NA,7
"6199","8:112566989|112568622",3,NA,2
"6200","8:112566989|112571843",NA,NA,1
"6201","8:112568414|112571843",NA,NA,1
"6202","8:114463312|114481291",6,NA,NA
"6203","8:115171207|115215744",NA,NA,6
"6204","8:11576001|11580424",NA,2,1
"6205","8:11576001|11580618",NA,1,NA
"6206","8:117305906|117321918",NA,NA,1
"6207","8:117350522|117351105",1,9,26
"6208","8:117710546|117715942",4,NA,NA
"6209","8:118149583|118163658",3,NA,NA
"6210","8:118282713|118284855",12,NA,13
"6211","8:11831154|11835914",NA,1,1
"6212","8:11831154|11855323",1,NA,NA
"6213","8:118319364|118325232",NA,NA,1
"6214","8:11835712|11850868",NA,NA,2
"6215","8:118519417|118525895",NA,1,NA
"6216","8:11903194|11903354",NA,NA,3
"6217","8:120128219|120129329",3,NA,NA
"6218","8:120236992|120242448",NA,NA,1
"6219","8:120251165|120252295",NA,2,NA
"6220","8:120255662|120272980",NA,NA,5
"6221","8:120264865|120272980",NA,NA,3
"6222","8:120292382|120293213",2,2,11
"6223","8:120469068|120472342",NA,NA,4
"6224","8:120474893|120478065",2,NA,14
"6225","8:120477898|120479799",NA,1,6
"6226","8:120477898|120482375",NA,1,NA
"6227","8:120663269|120668877",NA,NA,1
"6228","8:120755535|120756135",1,NA,NA
"6229","8:121080728|121080918",NA,1,NA
"6230","8:121280322|121280541",1,NA,NA
"6231","8:121301672|121303293",NA,NA,2
"6232","8:122280843|122282098",NA,NA,6
"6233","8:122701165|122705493",NA,3,2
"6234","8:122701165|122718442",NA,1,NA
"6235","8:122716693|122724018",NA,NA,2
"6236","8:122718266|122734530",NA,NA,10
"6237","8:123032096|123050572",2,NA,NA
"6238","8:123128329|123130158",2,2,NA
"6239","8:123166115|123166991",3,NA,3
"6240","8:123166491|123166920",NA,NA,1
"6241","8:123209048|123209265",NA,2,NA
"6242","8:123209795|123210150",NA,NA,4
"6243","8:123635406|123642784",2,9,14
"6244","8:123635406|123701531",NA,NA,5
"6245","8:123793211|123806870",NA,1,NA
"6246","8:123806152|123807549",NA,NA,1
"6247","8:124109265|124110182",38,21,54
"6248","8:124174102|124174401",NA,NA,3
"6249","8:124207087|124216764",NA,2,NA
"6250","8:124212627|124216764",2,NA,NA
"6251","8:124550552|124557126",NA,NA,1
"6252","8:124734929|124736572",NA,NA,1
"6253","8:125022096|125032407",8,NA,7
"6254","8:125451994|125455221",NA,NA,5
"6255","8:125814192|125815187",NA,NA,2
"6256","8:125814192|125817181",NA,NA,4
"6257","8:125817111|125858922",NA,NA,2
"6258","8:125817111|125862248",NA,2,NA
"6259","8:125875150|125891920",NA,NA,2
"6260","8:126159916|126166222",5,NA,NA
"6261","8:126190890|126208920",NA,NA,1
"6262","8:126650756|126654445",24,1,7
"6263","8:12674817|12682373",1,NA,3
"6264","8:127568295|127571738",NA,1,NA
"6265","8:128096728|128115979",NA,NA,6
"6266","8:128096728|128142278",2,NA,NA
"6267","8:128142050|128153234",9,2,18
"6268","8:128142050|128201096",NA,2,NA
"6269","8:13165469|13177777",NA,1,NA
"6270","8:13186795|13192598",NA,6,19
"6271","8:13215848|13217965",2,NA,3
"6272","8:13217157|13217965",NA,NA,2
"6273","8:22601177|22610884",NA,NA,1
"6274","8:22701553|22707225",NA,NA,2
"6275","8:22792874|22793162",NA,1,NA
"6276","8:23025034|23030461",NA,1,6
"6277","8:23025034|23035616",3,NA,6
"6278","8:23351532|23352817",NA,NA,2
"6279","8:23401675|23413672",2,NA,2
"6280","8:23680731|23681708",1,NA,NA
"6281","8:25460601|25472138",NA,NA,1
"6282","8:25468443|25472138",5,NA,12
"6283","8:25667949|25672946",NA,NA,2
"6284","8:26045523|26048259",NA,NA,2
"6285","8:26130592|26131341",NA,NA,7
"6286","8:26130592|26139719",1,NA,6
"6287","8:26130592|26149911",NA,NA,5
"6288","8:26149756|26153272",NA,NA,3
"6289","8:26149756|26156172",NA,NA,3
"6290","8:26152756|26156172",NA,NA,1
"6291","8:26156045|26163450",NA,1,NA
"6292","8:26156045|26170010",NA,NA,4
"6293","8:26165712|26170010",NA,1,NA
"6294","8:26172514|26173338",1,NA,NA
"6295","8:26217404|26217656",NA,NA,2
"6296","8:26217656|26223149",NA,3,3
"6297","8:26222989|26231836",NA,NA,1
"6298","8:26224742|26226117",NA,NA,18
"6299","8:26225771|26229612",4,1,8
"6300","8:26226033|26243200",NA,NA,1
"6301","8:26228238|26231836",NA,NA,1
"6302","8:26236844|26239874",NA,2,NA
"6303","8:26240729|26243200",1,NA,1
"6304","8:26308573|26313334",NA,NA,1
"6305","8:26497214|26503583",NA,NA,1
"6306","8:26557877|26562448",NA,1,9
"6307","8:3219708|3235152",NA,1,NA
"6308","8:3234950|3248275",NA,NA,1
"6309","8:3308382|3308934",46,12,92
"6310","8:33756978|33759094",2,NA,NA
"6311","8:34159180|34175730",NA,NA,5
"6312","8:34225761|34252131",NA,NA,2
"6313","8:3477348|3479639",NA,NA,1
"6314","8:3494888|3497090",NA,NA,3
"6315","8:35283600|35284497",NA,NA,3
"6316","8:3557148|3560915",NA,6,NA
"6317","8:3558318|3560915",NA,NA,5
"6318","8:3558318|3561810",NA,NA,1
"6319","8:35941550|35945797",NA,NA,3
"6320","8:3647841|3648988",NA,NA,2
"6321","8:3663158|3663290",1,NA,NA
"6322","8:3683290|3684123",NA,3,7
"6323","8:3683290|3684623",NA,NA,9
"6324","8:3685445|3687254",NA,NA,1
"6325","8:39530344|39538670",2,NA,NA
"6326","8:40953792|40963267",NA,1,NA
"6327","8:40960495|40963267",NA,NA,2
"6328","8:41468424|41475631",10,1,5
"6329","8:41501084|41537877",NA,NA,4
"6330","8:41529268|41537877",NA,NA,7
"6331","8:41535650|41537877",NA,1,NA
"6332","8:41720223|41723587",NA,NA,3
"6333","8:45403232|45406518",NA,NA,7
"6334","8:45441967|45442282",NA,2,NA
"6335","8:45480520|45491428",NA,NA,2
"6336","8:46212089|46228740",NA,NA,2
"6337","8:46432245|46448699",NA,NA,1
"6338","8:46556551|46558328",NA,3,8
"6339","8:46556551|46569435",NA,1,NA
"6340","8:46945836|46964498",NA,NA,1
"6341","8:46945836|46966788",NA,1,7
"6342","8:46961369|46966788",8,1,NA
"6343","8:46977979|46980322",NA,3,NA
"6344","8:46981616|46984123",NA,1,NA
"6345","8:46981616|46984968",6,NA,NA
"6346","8:47012903|47021714",NA,NA,1
"6347","8:47948037|47950045",1,NA,1
"6348","8:47966317|47967912",4,5,27
"6349","8:48352470|48353891",20,8,28
"6350","8:48352470|48373733",1,NA,NA
"6351","8:56985810|56994068",NA,2,NA
"6352","8:57017592|57022445",1,3,9
"6353","8:57041041|57043289",1,NA,NA
"6354","8:57991119|58005644",NA,NA,3
"6355","8:58036800|58037261",3,NA,2
"6356","8:61380265|61394448",NA,NA,4
"6357","8:61488965|61525393",NA,2,NA
"6358","8:61502817|61507656",4,3,2
"6359","8:61502817|61526634",NA,NA,4
"6360","8:61502817|61542833",NA,NA,2
"6361","8:61525309|61542833",11,NA,NA
"6362","8:61539432|61542833",1,NA,NA
"6363","8:61782252|61783052",6,NA,8
"6364","8:65264331|65287220",2,1,2
"6365","8:65416984|65417184",NA,NA,1
"6366","8:67317189|67330412",4,NA,NA
"6367","8:67330318|67340527",NA,NA,10
"6368","8:68166334|68173605",NA,NA,2
"6369","8:68194412|68210917",NA,2,8
"6370","8:68210723|68361541",NA,1,NA
"6371","8:68335632|68361538",4,NA,NA
"6372","8:68335632|68361541",25,3,56
"6373","8:68356768|68361538",NA,NA,15
"6374","8:68356768|68361541",30,NA,114
"6375","8:68781903|68783888",NA,2,NA
"6376","8:69340094|69348547",3,NA,2
"6377","8:70368933|70370182",NA,1,NA
"6378","8:70370092|70370728",2,NA,NA
"6379","8:70388428|70388686",5,5,12
"6380","8:70388428|70403404",6,9,15
"6381","8:70485828|70486278",NA,NA,3
"6382","8:70501158|70505341",NA,NA,2
"6383","8:70511931|70513309",NA,NA,2
"6384","8:70704263|70704751",2,NA,1
"6385","8:70749032|70753752",NA,NA,1
"6386","8:70749552|70749968",3,NA,NA
"6387","8:70750525|70753752",NA,NA,2
"6388","8:70762985|70764346",NA,2,NA
"6389","8:70786542|70786897",NA,1,NA
"6390","8:70850395|70861661",NA,NA,7
"6391","8:71708050|71710069",NA,NA,2
"6392","8:71742885|71743780",NA,NA,2
"6393","8:71775577|71776637",3,NA,NA
"6394","8:71795405|71796844",NA,NA,1
"6395","8:72022076|72022788",NA,1,NA
"6396","8:72055204|72055570",3,NA,NA
"6397","8:72138028|72138517",NA,1,NA
"6398","8:73121747|73125666",NA,NA,1
"6399","8:73121747|73134150",24,13,39
"6400","8:73457708|73460116",NA,1,NA
"6401","8:73471085|73473276",NA,1,2
"6402","8:73564034|73612431",NA,NA,1
"6403","8:73585817|73612431",1,NA,NA
"6404","8:73609835|73638788",NA,1,NA
"6405","8:73774921|73940940",NA,NA,3
"6406","8:73858458|73940940",2,NA,NA
"6407","8:73940752|74066914",NA,NA,21
"6408","8:75785534|75785923",1,NA,NA
"6409","8:77983954|78003936",NA,NA,2
"6410","8:78003776|78037510",NA,NA,2
"6411","8:78003776|78091789",NA,NA,12
"6412","8:78037359|78073006",NA,NA,1
"6413","8:78037359|78085263",NA,NA,5
"6414","8:78037359|78091789",21,7,70
"6415","8:78071268|78078301",6,NA,51
"6416","8:78071268|78085263",5,1,17
"6417","8:78071268|78091789",80,10,138
"6418","8:78071268|78111425",2,NA,8
"6419","8:78072900|78091789",NA,2,5
"6420","8:78085175|78115364",7,NA,1
"6421","8:78109353|78137757",47,15,55
"6422","8:78136176|78140256",9,4,2
"6423","8:78136176|78147376",NA,NA,2
"6424","8:78285507|78287603",NA,NA,1
"6425","8:78290604|78291775",NA,4,13
"6426","8:79242214|79257787",NA,NA,4
"6427","8:79251790|79257787",2,3,13
"6428","8:79251790|79413297",NA,NA,2
"6429","8:79423794|79433577",1,NA,7
"6430","8:79786878|79787919",2,NA,NA
"6431","8:79786878|79818695",NA,3,4
"6432","8:79796999|79803167",NA,NA,3
"6433","8:79796999|79818695",NA,NA,5
"6434","8:79818461|79818695",16,7,35
"6435","8:79818461|79847169",NA,6,NA
"6436","8:79818461|79863292",1,NA,6
"6437","8:79844803|79847169",16,10,37
"6438","8:79844803|79863292",86,28,170
"6439","8:80070282|80076441",NA,NA,1
"6440","8:80070282|80080075",NA,NA,1
"6441","8:80070282|80083098",2,NA,NA
"6442","8:80070282|80098993",2,NA,NA
"6443","8:80098412|80098993",14,2,46
"6444","8:80390353|80390740",NA,NA,2
"6445","8:80429632|80433948",NA,NA,4
"6446","8:80439733|80446377",NA,NA,1
"6447","8:81511255|81527024",NA,NA,1
"6448","8:81526729|81527024",4,14,37
"6449","8:82678807|82679421",NA,NA,2
"6450","8:82795560|82798464",NA,1,NA
"6451","8:84407582|84419565",4,NA,NA
"6452","8:84662516|84662696",1,NA,NA
"6453","8:85338226|85339041",2,NA,1
"6454","8:85401393|85401733",3,NA,4
"6455","8:85440394|85498944",NA,NA,2
"6456","8:85448271|85454596",NA,NA,5
"6457","8:85448271|85498944",3,NA,7
"6458","8:85498412|85498944",164,48,353
"6459","8:85590686|85591181",39,26,81
"6460","8:85598882|85599073",NA,NA,2
"6461","8:85727949|85729243",NA,1,NA
"6462","8:85756245|85756472",NA,1,NA
"6463","8:85776564|85778676",NA,NA,7
"6464","8:85791012|85791301",1,NA,NA
"6465","8:86138741|86153585",1,NA,NA
"6466","8:86235807|86238985",NA,2,NA
"6467","8:86273141|86275591",NA,2,NA
"6468","8:86273141|86280039",NA,1,NA
"6469","8:86490863|86507206",NA,NA,1
"6470","8:86602262|86606439",NA,9,30
"6471","8:86602262|86628586",NA,3,11
"6472","8:86602262|86648871",NA,NA,4
"6473","8:86623058|86628586",NA,NA,6
"6474","8:86756110|86783184",4,NA,NA
"6475","8:86770338|86776448",NA,2,4
"6476","8:8731383|8733973",NA,1,1
"6477","8:87358013|87378945",NA,NA,2
"6478","8:87368169|87399697",NA,NA,2
"6479","8:87392318|87399697",10,1,13
"6480","8:87587053|87588738",NA,NA,2
"6481","8:88871156|88876997",NA,NA,2
"6482","8:88883089|88884893",NA,NA,11
"6483","8:88891515|88893800",2,NA,NA
"6484","8:89073501|89078538",NA,NA,2
"6485","8:89078427|89081401",NA,NA,4
"6486","8:91658876|91660490",NA,NA,5
"6487","8:91732341|91733338",NA,NA,6
"6488","8:91748393|91753515",3,NA,NA
"6489","8:91753295|91757312",7,NA,1
"6490","8:91762953|91767815",NA,2,1
"6491","8:91827975|91828937",NA,1,3
"6492","8:92194944|92211906",3,1,NA
"6493","8:92194944|92249524",NA,NA,6
"6494","8:93071480|93077382",NA,NA,6
"6495","8:94725725|94727097",3,1,13
"6496","8:94725725|94731853",NA,NA,5
"6497","8:94765592|94773946",NA,NA,1
"6498","8:95237071|95237923",1,NA,NA
"6499","8:95349461|95363383",NA,NA,1
"6500","8:95355683|95363383",NA,NA,2
"6501","8:95551843|95559328",NA,2,2
"6502","8:95558400|95559328",6,1,19
"6503","8:96091941|96093050",44,18,119
"6504","8:96462313|96463073",NA,5,NA
"6505","8:96466571|96467357",1,NA,NA
"6506","8:96474886|96475702",NA,NA,1
"6507","8:96475471|96478447",1,NA,NA
"6508","8:96498598|96502014",NA,NA,4
"6509","8:96593448|96596265",NA,2,3
"6510","9:100390481|100390725",NA,NA,2
"6511","9:100545302|100620195",NA,NA,2
"6512","9:100587205|100594593",NA,2,NA
"6513","9:100587205|100620195",NA,NA,6
"6514","9:100639742|100668749",NA,NA,3
"6515","9:100716470|100737957",NA,NA,5
"6516","9:100716470|100762946",1,NA,NA
"6517","9:100762828|100790770",1,NA,NA
"6518","9:100894757|100909189",NA,NA,4
"6519","9:100905188|100909189",1,NA,NA
"6520","9:100905188|100912296",NA,2,6
"6521","9:100905188|100914028",NA,3,NA
"6522","9:101002221|101025937",NA,NA,3
"6523","9:101021509|101025937",NA,3,13
"6524","9:101025780|101031073",2,NA,NA
"6525","9:101025780|101071624",NA,NA,3
"6526","9:101030986|101057636",1,NA,NA
"6527","9:101030986|101063235",NA,NA,1
"6528","9:101052526|101071624",3,2,14
"6529","9:101057533|101071624",2,NA,NA
"6530","9:101071357|101071624",NA,NA,3
"6531","9:102496009|102496959",2,NA,11
"6532","9:102744753|102758953",NA,NA,1
"6533","9:103086232|103087877",NA,NA,2
"6534","9:103093012|103094732",NA,8,23
"6535","9:103096421|103098243",NA,NA,15
"6536","9:103097000|103098243",NA,NA,3
"6537","9:103100133|103100838",NA,4,NA
"6538","9:103100133|103102374",NA,2,4
"6539","9:103100185|103103264",NA,NA,1
"6540","9:103100787|103103264",NA,NA,1
"6541","9:103102241|103105267",NA,1,NA
"6542","9:103104036|103105267",NA,NA,3
"6543","9:103211254|103219347",NA,NA,1
"6544","9:103629789|103630053",2,NA,NA
"6545","9:103900618|103903183",1,NA,NA
"6546","9:103931552|103934182",NA,NA,1
"6547","9:103967456|103974651",NA,1,1
"6548","9:105300141|105345016",NA,3,2
"6549","9:105336858|105345016",NA,NA,1
"6550","9:105559383|105563421",2,NA,NA
"6551","9:106360945|106361227",NA,NA,2
"6552","9:106550715|106559362",NA,NA,1
"6553","9:106575316|106577893",NA,NA,3
"6554","9:106711347|106713897",2,NA,NA
"6555","9:106721334|106731493",NA,NA,2
"6556","9:106729136|106731493",1,NA,3
"6557","9:107468130|107468506",NA,NA,6
"6558","9:107568328|107568647",8,NA,10
"6559","9:107634107|107646825",NA,NA,2
"6560","9:107642693|107644907",9,7,25
"6561","9:107666806|107673736",2,NA,NA
"6562","9:107668203|107669217",NA,NA,1
"6563","9:107668203|107673736",NA,NA,10
"6564","9:107793566|107793726",1,NA,NA
"6565","9:107901301|107909408",NA,1,NA
"6566","9:108095211|108095609",NA,1,NA
"6567","9:108248099|108255826",NA,NA,1
"6568","9:108373009|108373427",3,NA,NA
"6569","9:108375640|108377468",7,NA,NA
"6570","9:108388337|108388817",NA,NA,17
"6571","9:108405787|108411817",NA,NA,3
"6572","9:108405787|108422176",NA,NA,5
"6573","9:108410785|108411817",NA,NA,2
"6574","9:108418886|108419785",2,2,NA
"6575","9:108484486|108492345",NA,NA,1
"6576","9:108485800|108488949",NA,3,NA
"6577","9:108488831|108492345",7,2,12
"6578","9:108492223|108494027",5,NA,6
"6579","9:108493876|108494634",NA,2,2
"6580","9:108559170|108559655",1,NA,NA
"6581","9:109713410|109713578",NA,1,NA
"6582","9:109713410|109716414",NA,NA,1
"6583","9:109807917|109808159",NA,1,NA
"6584","9:109807917|109828908",NA,1,NA
"6585","9:109855168|109856860",3,NA,3
"6586","9:109926156|109938189",NA,1,NA
"6587","9:109993869|110000135",NA,NA,4
"6588","9:110011989|110015004",2,NA,5
"6589","9:110011989|110020030",NA,NA,8
"6590","9:110011989|110035221",NA,NA,4
"6591","9:110042576|110051224",3,NA,NA
"6592","9:110182013|110191591",1,NA,7
"6593","9:110259013|110261606",NA,NA,1
"6594","9:110265078|110268126",NA,NA,2
"6595","9:110279787|110284555",3,NA,NA
"6596","9:110396775|110398879",2,NA,NA
"6597","9:110398744|110403342",NA,NA,9
"6598","9:110402679|110403342",NA,2,6
"6599","9:110456336|110456991",NA,NA,1
"6600","9:110856397|110860226",NA,3,10
"6601","9:110867873|110869585",NA,NA,2
"6602","9:111019235|111034915",NA,NA,2
"6603","9:111028732|111034915",NA,3,NA
"6604","9:113740477|113744322",NA,NA,3
"6605","9:113773915|113780752",NA,1,3
"6606","9:113773915|113788007",2,NA,NA
"6607","9:113785030|113788551",NA,NA,4
"6608","9:113787665|113795357",NA,NA,1
"6609","9:114272076|114293366",NA,NA,3
"6610","9:114279664|114288793",9,NA,24
"6611","9:114283255|114288793",NA,1,NA
"6612","9:114534121|114535305",NA,NA,1
"6613","9:114534121|114538382",NA,1,1
"6614","9:114542577|114546990",NA,NA,7
"6615","9:114743393|114749767",NA,NA,1
"6616","9:114746048|114749767",2,NA,NA
"6617","9:114890900|114896393",NA,2,NA
"6618","9:114890900|114938659",NA,NA,1
"6619","9:114996149|115005150",NA,NA,3
"6620","9:115036581|115046097",NA,1,1
"6621","9:115095161|115109587",NA,1,9
"6622","9:115105771|115109587",NA,1,NA
"6623","9:115934101|115960781",2,NA,2
"6624","9:115958883|115960781",34,12,54
"6625","9:115958883|115987413",NA,NA,1
"6626","9:118356077|118368092",4,NA,NA
"6627","9:118361611|118368092",NA,NA,4
"6628","9:118889412|118890655",2,NA,NA
"6629","9:119074607|119076194",NA,NA,2
"6630","9:119113611|119123589",NA,NA,1
"6631","9:119113611|119133983",NA,NA,9
"6632","9:119123480|119133983",NA,NA,5
"6633","9:119740089|119742791",2,NA,NA
"6634","9:119802429|119803479",NA,NA,2
"6635","9:120323702|120323962",8,NA,NA
"6636","9:120779299|120779587",NA,NA,2
"6637","9:121556381|121560631",20,NA,37
"6638","9:121960958|121966667",6,1,29
"6639","9:122080212|122092855",NA,NA,1
"6640","9:122092735|122104729",NA,NA,3
"6641","9:122204970|122208073",NA,NA,1
"6642","9:122637831|122648091",NA,NA,3
"6643","9:122959588|122961105",NA,1,NA
"6644","9:123014117|123014480",NA,1,NA
"6645","9:13531285|13532971",2,1,12
"6646","9:13608469|13613651",NA,NA,2
"6647","9:13716278|13716669",NA,2,NA
"6648","9:14231590|14234003",NA,NA,1
"6649","9:14482918|14486735",8,5,27
"6650","9:14504049|14507896",NA,NA,19
"6651","9:14707066|14716823",NA,NA,1
"6652","9:14726463|14728265",NA,1,NA
"6653","9:15219023|15222991",NA,NA,2
"6654","9:18206595|18213479",NA,NA,8
"6655","9:20384323|20387774",16,NA,21
"6656","9:20556701|20556955",NA,NA,3
"6657","9:20802378|20802661",NA,NA,3
"6658","9:20825192|20831502",NA,1,NA
"6659","9:20837740|20838467",3,NA,2
"6660","9:21148366|21149052",NA,1,1
"6661","9:21190656|21190827",1,NA,NA
"6662","9:21385827|21387904",NA,1,NA
"6663","9:21415725|21415958",NA,2,NA
"6664","9:21480750|21486814",4,NA,NA
"6665","9:21497740|21498881",NA,NA,1
"6666","9:21550009|21550687",NA,NA,1
"6667","9:21611095|21612526",NA,NA,1
"6668","9:21644786|21646655",NA,NA,3
"6669","9:21681049|21686048",NA,NA,1
"6670","9:21735692|21737171",2,1,NA
"6671","9:21840388|21843242",1,NA,NA
"6672","9:22402113|22415405",NA,NA,2
"6673","9:22402113|22425389",2,NA,20
"6674","9:22555040|22570441",7,2,7
"6675","9:22555040|22590360",14,1,22
"6676","9:22557259|22590360",NA,NA,2
"6677","9:22566520|22590360",NA,NA,1
"6678","9:22570345|22590360",NA,1,NA
"6679","9:22582080|22590360",NA,1,4
"6680","9:22798876|22799292",21,9,36
"6681","9:24333555|24334483",NA,NA,1
"6682","9:25036167|25044568",NA,NA,3
"6683","9:25215012|25217561",NA,NA,2
"6684","9:30347107|30351521",NA,NA,1
"6685","9:30821893|30823109",NA,1,NA
"6686","9:31011435|31014269",5,3,14
"6687","9:31224722|31229867",3,NA,NA
"6688","9:32040865|32064420",NA,NA,2
"6689","9:32063217|32064420",1,NA,1
"6690","9:32093137|32101357",9,NA,15
"6691","9:32093137|32119561",10,3,8
"6692","9:32339386|32341203",NA,1,NA
"6693","9:3441054|3450151",NA,1,7
"6694","9:3441054|3460131",NA,NA,1
"6695","9:34823079|34855815",4,NA,NA
"6696","9:35123643|35124832",4,NA,NA
"6697","9:35146526|35156002",3,2,9
"6698","9:35363956|35365745",NA,NA,1
"6699","9:35518890|35523167",NA,NA,1
"6700","9:3579517|3582700",NA,NA,3
"6701","9:36645610|36646837",NA,1,NA
"6702","9:36645610|36654900",NA,NA,2
"6703","9:36654711|36655447",NA,NA,3
"6704","9:36655291|36662642",NA,NA,2
"6705","9:36659220|36662642",1,NA,NA
"6706","9:36696828|36704645",NA,NA,6
"6707","9:40219588|40227079",NA,NA,2
"6708","9:40712609|40713371",4,NA,NA
"6709","9:40715460|40715991",1,NA,NA
"6710","9:41968566|41983642",2,NA,5
"6711","9:41979092|41983642",NA,NA,4
"6712","9:42348410|42355884",NA,NA,2
"6713","9:42886328|42890769",NA,NA,2
"6714","9:42903831|42909082",NA,2,NA
"6715","9:44067912|44070405",NA,NA,2
"6716","9:44263893|44264651",NA,NA,4
"6717","9:44319284|44321349",NA,4,NA
"6718","9:44534915|44535918",NA,2,3
"6719","9:44662512|44663572",NA,NA,5
"6720","9:44668416|44671522",NA,1,1
"6721","9:44734524|44738256",NA,2,NA
"6722","9:44735621|44738256",NA,1,9
"6723","9:44740080|44740568",29,4,18
"6724","9:44843639|44846799",NA,NA,7
"6725","9:44846624|44849247",NA,NA,1
"6726","9:44851258|44852584",1,NA,NA
"6727","9:44864239|44874730",NA,2,NA
"6728","9:45249553|45250705",NA,NA,1
"6729","9:45777863|45811554",NA,NA,1
"6730","9:45778797|45809789",NA,NA,1
"6731","9:45780476|45780842",NA,2,NA
"6732","9:45780476|45811554",1,NA,NA
"6733","9:45780476|45816217",NA,NA,3
"6734","9:45802101|45809789",8,NA,35
"6735","9:45802101|45811554",2,4,4
"6736","9:45807382|45811554",NA,NA,1
"6737","9:45819825|45827386",NA,NA,5
"6738","9:45884239|45886495",NA,2,NA
"6739","9:45884239|45887428",4,NA,1
"6740","9:45884239|45890027",NA,1,9
"6741","9:45886378|45890027",4,NA,NA
