"","circ_id","mma1","mma2","mma3"
"2603","5:171578979|171589129",5,NA,NA
"2604","5:174695877|174696298",6,NA,NA
"2605","5:180980388|180998714",7,NA,NA
"2606","5:181962376|181979473",8,NA,NA
"2607","5:181962376|181987249",6,NA,NA
"2608","5:181964776|181979473",2,NA,NA
"2609","5:182103472|182103699",11,NA,21
"2610","5:182891511|182909485",19,NA,NA
"2611","5:183982746|183986029",1,63,38
"2612","5:1880740|1881528",9,NA,NA
"2613","5:1961433|1965800",9,NA,4
"2614","5:1961433|1997453",NA,NA,24
"2615","5:21391987|21454946",NA,NA,15
"2616","5:21414916|21427866",NA,NA,30
"2617","5:21414916|21454946",8,NA,NA
"2618","5:24204478|24210312",2,NA,NA
"2619","5:24337109|24364965",2,NA,NA
"2620","5:25329025|25372545",1,NA,NA
"2621","5:2709650|2725794",7,NA,NA
"2622","5:2778989|2779848",4,NA,16
"2623","5:3016858|3027087",6,NA,NA
"2624","5:3204112|3223645",NA,6,NA
"2625","5:3299543|3302033",2,NA,5
"2626","5:36783355|36785500",NA,40,1
"2627","5:37172172|37191209",8,NA,NA
"2628","5:38204357|38214727",NA,3,NA
"2629","5:38420265|38424731",2,NA,NA
"2630","5:38994541|39002279",NA,NA,12
"2631","5:39000873|39042568",7,NA,NA
"2632","5:39002155|39005328",13,NA,NA
"2633","5:39036500|39042568",9,NA,NA
"2634","5:39036500|39055550",3,NA,NA
"2635","5:39040679|39042568",4,NA,NA
"2636","5:39276308|39280767",3,NA,NA
"2637","5:39923471|39955447",7,NA,NA
"2638","5:39982967|39987563",5,NA,NA
"2639","5:40049563|40052578",1,56,NA
"2640","5:40172894|40173710",NA,NA,23
"2641","5:40172894|40192274",NA,NA,20
"2642","5:40258841|40306727",5,NA,NA
"2643","5:41178507|41200713",18,NA,NA
"2644","5:41178507|41232999",33,NA,14
"2645","5:41178507|41251091",NA,NA,13
"2646","5:47284864|47286488",5,NA,NA
"2647","5:47284864|47300173",2,NA,NA
"2648","5:47785893|47799491",19,26,95
"2649","5:47793441|47798651",1,NA,NA
"2650","5:47793441|47799491",3,NA,NA
"2651","5:48932869|48933711",9,NA,NA
"2652","5:50213079|50215275",4,NA,NA
"2653","5:50213079|50218569",13,NA,NA
"2654","5:50220655|50239612",12,NA,NA
"2655","5:50707088|50715774",9,NA,14
"2656","5:50707088|50741966",7,NA,NA
"2657","5:50707088|50752858",5,NA,NA
"2658","5:50741749|50758196",1,NA,NA
"2659","5:50810096|50822270",12,3,NA
"2660","5:50816765|50820690",2,NA,NA
"2661","5:50839989|50872878",NA,34,NA
"2662","5:54840689|54929089",3,NA,NA
"2663","5:54865306|54882246",8,NA,NA
"2664","5:54880034|54888973",8,NA,NA
"2665","5:55982084|55984992",NA,NA,32
"2666","5:57011996|57012128",NA,NA,13
"2667","5:57593796|57595849",16,NA,NA
"2668","5:57782651|57790998",1,NA,NA
"2669","5:57924657|57925302",7,NA,NA
"2670","5:57924657|57944415",5,NA,NA
"2671","5:5957531|5961651",4,NA,NA
"2672","5:6000694|6044449",1,NA,NA
"2673","5:60658192|60734938",2,NA,NA
"2674","5:60664916|60722418",3,NA,NA
"2675","5:6126322|6143898",1,NA,NA
"2676","5:63010011|63012079",8,NA,NA
"2677","5:63836623|63836778",NA,NA,90
"2678","5:7347320|7350524",2,NA,NA
"2679","5:7376914|7399866",2,NA,NA
"2680","5:78143532|78157140",2,NA,NA
"2681","5:78184039|78184753",3,NA,NA
"2682","5:80214797|80217083",5,NA,NA
"2683","5:80214797|80228035",NA,34,17
"2684","5:80214797|80236664",18,NA,29
"2685","5:80246520|80252638",6,NA,NA
"2686","5:81746301|81781937",6,NA,NA
"2687","5:81768093|81781937",1,NA,NA
"2688","5:85438304|85439739",80,NA,NA
"2689","5:85507992|85508925",11,NA,NA
"2690","5:85564046|85588151",8,NA,NA
"2691","5:85587785|85588151",37,NA,NA
"2692","5:86490202|86530327",NA,NA,12
"2693","5:86500264|86530327",1,NA,NA
"2694","5:86506483|86530327",NA,NA,13
"2695","5:87035318|87041713",10,NA,NA
"2696","5:9144094|9150886",13,NA,NA
"2697","5:92611419|92650487",4,NA,NA
"2698","5:92611419|92670263",6,NA,NA
"2699","5:92661934|92666904",3,NA,NA
"2700","5:92661934|92668316",NA,19,NA
"2701","5:92959056|92959229",6,6,NA
"2702","5:92991348|93011620",2,NA,NA
"2703","6:10345209|10346237",2,NA,NA
"2704","6:10345209|10354013",1,NA,NA
"2705","6:10372274|10383099",3,NA,NA
"2706","6:107176611|107179399",12,NA,34
"2707","6:107176611|107192544",13,NA,NA
"2708","6:109631517|109637675",12,NA,NA
"2709","6:110295368|110322213",8,NA,NA
"2710","6:110500457|110515367",3,NA,NA
"2711","6:110500457|110517762",13,NA,23
"2712","6:111056938|111066388",4,NA,NA
"2713","6:11178368|11323453",NA,NA,14
"2714","6:11216376|11323453",NA,NA,18
"2715","6:113405436|113408788",1,NA,NA
"2716","6:116578291|116591341",11,NA,NA
"2717","6:116763993|116769268",NA,NA,12
"2718","6:116887596|116891227",1,NA,NA
"2719","6:121049900|121061910",123,51,NA
"2720","6:121091968|121095654",1,NA,NA
"2721","6:122108684|122171499",7,NA,15
"2722","6:122113026|122171499",4,37,NA
"2723","6:122171243|122171499",6,45,NA
"2724","6:124296731|124297640",5,NA,NA
"2725","6:124296731|124304093",NA,9,NA
"2726","6:124296731|124317872",3,NA,NA
"2727","6:125634248|125660990",1,NA,NA
"2728","6:128904760|129005936",3,NA,NA
"2729","6:128941822|129005936",6,NA,NA
"2730","6:128980717|129005936",5,NA,NA
"2731","6:129107143|129134092",4,NA,NA
"2732","6:129126730|129135711",7,NA,NA
"2733","6:130324346|130330242",10,NA,NA
"2734","6:130333560|130334511",2,NA,NA
"2735","6:130371014|130378884",21,NA,NA
"2736","6:130526506|130535910",19,NA,NA
"2737","6:131395980|131396507",4,NA,NA
"2738","6:131762820|131781813",11,NA,NA
"2739","6:131766812|131784138",4,NA,NA
"2740","6:131813551|131823223",2,NA,NA
"2741","6:132127403|132127871",NA,NA,24
"2742","6:132141356|132143487",1,NA,NA
"2743","6:132147006|132161690",7,NA,NA
"2744","6:132149775|132156036",10,NA,NA
"2745","6:135349566|135351313",4,NA,NA
"2746","6:135372519|135410104",22,NA,NA
"2747","6:135393741|135402899",2,NA,NA
"2748","6:135393741|135410104",12,NA,NA
"2749","6:135393741|135412151",4,NA,NA
"2750","6:135409259|135412151",4,NA,NA
"2751","6:135797462|135799822",1,NA,NA
"2752","6:136716834|136724790",1,NA,NA
"2753","6:136720768|136721691",2,NA,NA
"2754","6:137004365|137004635",9,NA,NA
"2755","6:137510718|137510887",NA,2,NA
"2756","6:137510718|137510888",NA,42,NA
"2757","6:137510718|137510889",NA,2,NA
"2758","6:137795933|137796348",6,NA,NA
"2759","6:137839921|137847474",8,38,NA
"2760","6:139310636|139313252",NA,26,NA
"2761","6:139313252|139315365",NA,NA,13
"2762","6:139366933|139381222",1,NA,NA
"2763","6:139525756|139526292",7,NA,NA
"2764","6:140294659|140319299",5,NA,NA
"2765","6:140294659|140338643",5,NA,NA
"2766","6:140447305|140468159",24,NA,NA
"2767","6:140464516|140468159",8,NA,31
"2768","6:140618934|140625806",2,NA,NA
"2769","6:140811264|140812461",18,45,1
"2770","6:1430381|1444521",NA,NA,25
"2771","6:143643511|143657700",6,NA,NA
"2772","6:143683147|143691253",12,NA,NA
"2773","6:143689635|143691253",6,NA,NA
"2774","6:143903211|143917540",5,NA,NA
"2775","6:14557884|14578444",2,NA,NA
"2776","6:14641429|14666086",2,NA,NA
"2777","6:147874108|147877239",3,NA,NA
"2778","6:148049372|148050777",5,NA,66
"2779","6:148049372|148053392",7,NA,NA
"2780","6:148049372|148057664",NA,NA,57
"2781","6:148776278|148779673",17,24,73
"2782","6:148779506|148790178",NA,NA,68
"2783","6:148789959|148798052",NA,NA,9
"2784","6:149270260|149270974",NA,35,11
"2785","6:15112926|15129541",1,NA,NA
"2786","6:151397119|151438778",NA,NA,33
"2787","6:151430241|151438778",4,19,NA
"2788","6:151437611|151438778",NA,NA,23
"2789","6:1517549|1535447",1,NA,NA
"2790","6:152205009|152209176",NA,NA,29
"2791","6:152209636|152214319",3,NA,NA
"2792","6:152268175|152270054",NA,8,NA
"2793","6:152355546|152363901",3,NA,NA
"2794","6:155215496|155218210",1,NA,NA
"2795","6:155227170|155232945",4,NA,NA
"2796","6:155227170|155237913",5,NA,NA
"2797","6:156611560|156621404",NA,15,NA
"2798","6:157483391|157484356",13,NA,NA
"2799","6:160833304|160839198",NA,8,NA
"2800","6:165883092|165901500",3,21,NA
"2801","6:165963284|165963637",5,NA,NA
"2802","6:168264195|168347553",NA,NA,16
"2803","6:168284861|168316592",6,NA,NA
"2804","6:170341132|170344035",2,NA,NA
"2805","6:173736470|173755518",3,NA,NA
"2806","6:174403367|174418526",10,NA,NA
"2807","6:174675016|174697253",22,4,12
"2808","6:174675016|174729864",NA,NA,17
"2809","6:174688721|174697253",2,NA,NA
"2810","6:174729788|174732498",7,NA,NA
"2811","6:174768395|174770385",1,NA,NA
"2812","6:174856489|174857981",2,NA,NA
"2813","6:175030316|175033101",7,NA,NA
"2814","6:176947475|176977290",NA,15,NA
"2815","6:177109816|177110485",6,NA,NA
"2816","6:177109816|177111475",1,NA,NA
"2817","6:177111282|177122703",NA,NA,44
"2818","6:177117744|177121602",3,NA,NA
"2819","6:177179888|177182626",2,NA,15
"2820","6:177379440|177392391",5,NA,NA
"2821","6:177654663|177657501",10,21,33
"2822","6:177665754|177697895",13,NA,NA
"2823","6:177678269|177697895",1,12,NA
"2824","6:177946738|177971624",5,NA,NA
"2825","6:177968065|177971624",15,23,15
"2826","6:177971538|177990236",5,NA,NA
"2827","6:177985664|177986577",8,NA,NA
"2828","6:178778909|178779705",15,NA,NA
"2829","6:200925|209750",6,NA,NA
"2830","6:214307|226244",5,NA,NA
"2831","6:31508287|31511593",2,NA,NA
"2832","6:31540892|31543982",4,NA,NA
"2833","6:32167425|32193346",NA,NA,24
"2834","6:32248549|32254979",11,NA,NA
"2835","6:32500833|32522267",2,NA,NA
"2836","6:32500833|32526221",NA,NA,15
"2837","6:32500833|32539042",5,NA,NA
"2838","6:32500833|32541368",NA,NA,23
"2839","6:32517258|32541368",8,NA,NA
"2840","6:32536623|32541368",9,NA,16
"2841","6:34733264|34737797",3,NA,NA
"2842","6:35420766|35438583",5,NA,NA
"2843","6:35420766|35451024",8,NA,NA
"2844","6:3544864|3546323",21,NA,99
"2845","6:35516438|35546087",4,NA,NA
"2846","6:35904037|35938246",3,NA,NA
"2847","6:35905435|35913363",6,35,NA
"2848","6:35930761|35938246",3,NA,NA
"2849","6:36783144|36792313",NA,NA,46
"2850","6:36806431|36817198",4,NA,NA
"2851","6:36815572|36817198",20,57,7
"2852","6:36815572|36826389",3,NA,NA
"2853","6:36864636|36881023",4,NA,NA
"2854","6:36873671|36880034",NA,21,NA
"2855","6:36876701|36889488",1,NA,NA
"2856","6:36954148|37024416",5,NA,NA
"2857","6:36992686|36993701",6,NA,NA
"2858","6:37001229|37005304",2,NA,NA
"2859","6:37009582|37012162",12,NA,NA
"2860","6:37175995|37197068",2,NA,NA
"2861","6:37551222|37557112",8,NA,NA
"2862","6:38812504|38859904",3,NA,NA
"2863","6:38819331|38822777",3,NA,22
"2864","6:38829487|38835397",NA,NA,13
"2865","6:38829487|38859904",1,NA,NA
"2866","6:38841186|38859904",1,NA,NA
"2867","6:38986115|39035803",7,NA,NA
"2868","6:39034641|39035803",2,NA,NA
"2869","6:39165958|39175028",3,NA,NA
"2870","6:43160838|43161521",NA,19,NA
"2871","6:43522234|43530413",1,NA,NA
"2872","6:43604796|43651497",3,NA,NA
"2873","6:43607867|43651497",4,NA,NA
"2874","6:53573674|53597946",5,NA,NA
"2875","6:53575001|53597946",5,NA,NA
"2876","6:53596435|53597946",9,NA,NA
"2877","6:53649309|53693189",1,NA,NA
"2878","6:53652605|53660247",7,NA,NA
"2879","6:53652605|53693189",3,NA,NA
"2880","6:53652605|53700358",4,NA,NA
"2881","6:53700247|53702924",16,NA,NA
"2882","6:53963935|53974953",3,NA,NA
"2883","6:53963935|53990859",8,NA,NA
"2884","6:53967632|53983050",3,NA,NA
"2885","6:5413772|5424538",2,NA,NA
"2886","6:54274201|54275804",10,NA,NA
"2887","6:54274201|54282229",4,NA,NA
"2888","6:55190035|55191273",4,NA,12
"2889","6:55237317|55238403",3,NA,NA
"2890","6:55555073|55591043",NA,NA,11
"2891","6:55587793|55592568",25,NA,NA
"2892","6:59279605|59303705",NA,NA,14
"2893","6:59847107|59847464",2,NA,NA
"2894","6:59847107|59870837",2,NA,NA
"2895","6:60755763|60756372",2,NA,NA
"2896","6:62720551|62834683",4,NA,NA
"2897","6:64328593|64362128",3,NA,NA
"2898","6:64607210|64639530",1,NA,NA
"2899","6:64631385|64639530",5,NA,NA
"2900","6:64635403|64654741",3,NA,NA
"2901","6:64637987|64639530",1,NA,NA
"2902","6:66760006|66760726",7,NA,NA
"2903","6:67928388|67948362",5,NA,NA
"2904","6:68058178|68068135",7,NA,NA
"2905","6:68087214|68100860",4,NA,NA
"2906","6:68177944|68181355",1,NA,NA
"2907","6:68194379|68196491",9,NA,NA
"2908","6:68198474|68203677",1,NA,NA
"2909","6:68235259|68235412",NA,NA,4
"2910","6:68323325|68340254",1,NA,NA
"2911","6:68330338|68345312",9,NA,NA
"2912","6:68363381|68375003",7,NA,NA
"2913","6:68371674|68374419",5,NA,NA
"2914","6:69690381|69695488",46,1,20
"2915","6:69690381|69716335",5,NA,NA
"2916","6:69883942|69903301",7,44,NA
"2917","6:69900535|69903301",5,NA,16
"2918","6:69900535|69908591",5,NA,NA
"2919","6:71496899|71498714",2,NA,NA
"2920","6:71599152|71605365",8,NA,NA
"2921","6:72255534|72257416",1,NA,NA
"2922","6:72255534|72261254",NA,37,NA
"2923","6:73433599|73447964",NA,NA,12
"2924","6:73535269|73539649",7,NA,NA
"2925","6:73871450|73873411",2,NA,NA
"2926","6:74290467|74292175",12,NA,NA
"2927","6:74914535|74947048",7,NA,NA
"2928","6:74914535|75042685",NA,46,NA
"2929","6:74933377|74947048",12,NA,NA
"2930","6:75271521|75279540",4,NA,NA
"2931","6:75782859|75799464",9,NA,NA
"2932","6:75861606|75866899",1,NA,NA
"2933","6:76232013|76290748",8,NA,NA
"2934","6:76271638|76290748",44,NA,NA
"2935","6:7643728|7649893",3,NA,NA
"2936","6:76449776|76453727",12,NA,22
"2937","6:76449776|76498869",NA,32,23
"2938","6:76470238|76498869",10,NA,NA
"2939","6:76486668|76512210",NA,55,NA
"2940","6:76991020|76994268",4,NA,NA
"2941","6:7750283|7776128",NA,NA,13
"2942","6:77556305|77641266",4,NA,NA
"2943","6:77564014|77580322",8,NA,NA
"2944","6:80329483|80334748",1,NA,NA
"2945","6:80329483|80347460",2,NA,NA
"2946","6:87544458|87561408",1,NA,NA
"2947","6:87608948|87618850",13,NA,NA
"2948","6:87612349|87629719",3,NA,NA
"2949","6:87650056|87653352",6,NA,NA
"2950","6:87683897|87718040",5,NA,NA
"2951","6:87683897|87816057",9,NA,NA
"2952","6:87683897|87831556",4,NA,NA
"2953","6:90904446|90906940",3,NA,23
"2954","6:91651086|91651206",4,NA,NA
"2955","6:92585774|92612104",14,NA,NA
"2956","6:92585774|92632646",3,NA,NA
"2957","6:92585774|92637603",1,NA,NA
"2958","6:92600843|92612104",7,NA,NA
"2959","6:92603872|92612104",7,NA,NA
"2960","6:92755378|92768397",NA,79,62
"2961","6:93509194|93529366",6,NA,NA
"2962","6:93828016|93858593",6,NA,38
"2963","6:96238501|96242533",12,33,NA
"2964","6:98264928|98307701",1,NA,NA
"2965","7:101133853|101146950",3,NA,NA
"2966","7:101161907|101164647",NA,NA,8
"2967","7:101187500|101201548",4,NA,NA
"2968","7:101251211|101251583",11,NA,NA
"2969","7:101375954|101390240",7,NA,NA
"2970","7:101388792|101402022",9,NA,23
"2971","7:10613107|10620569",NA,34,NA
"2972","7:10617852|10622355",4,NA,NA
"2973","7:107239526|107240425",4,NA,NA
"2974","7:107299046|107301009",NA,11,NA
"2975","7:107303972|107351551",4,NA,NA
"2976","7:107307348|107328714",6,NA,NA
"2977","7:107307348|107351551",4,NA,NA
"2978","7:107480400|107482309",2,NA,NA
"2979","7:111924905|111928735",NA,NA,10
"2980","7:111992787|111993175",4,NA,NA
"2981","7:112005860|112006699",8,NA,NA
"2982","7:112342028|112358678",4,NA,NA
"2983","7:112353650|112354077",2,NA,NA
"2984","7:112358455|112358678",NA,NA,16
"2985","7:112384749|112405067",2,NA,NA
"2986","7:112847337|112851637",NA,37,NA
"2987","7:11348222|11349028",3,NA,NA
"2988","7:11383398|11390110",4,NA,NA
"2989","7:114648143|114650110",NA,30,NA
"2990","7:114986257|114995762",NA,NA,5
"2991","7:116815158|116815677",6,NA,NA
"2992","7:117069875|117070789",5,NA,NA
"2993","7:117086546|117108479",2,NA,NA
"2994","7:117712468|117719822",1,NA,NA
"2995","7:119340849|119342313",8,NA,NA
"2996","7:120306136|120316939",13,NA,NA
"2997","7:120536869|120544632",NA,NA,21
"2998","7:120565981|120570621",2,NA,NA
"2999","7:121586603|121594429",10,NA,NA
"3000","7:121586603|121598198",7,NA,NA
"3001","7:123793397|123795088",4,NA,NA
"3002","7:123793397|123806659",NA,NA,8
"3003","7:123812352|123815441",5,NA,NA
"3004","7:125442131|125448921",NA,NA,27
"3005","7:126126439|126144271",10,NA,NA
"3006","7:126204998|126207223",6,NA,NA
"3007","7:126585620|126587536",22,NA,NA
"3008","7:126790171|126795429",NA,NA,24
"3009","7:127652391|127652821",11,NA,NA
"3010","7:129085478|129184785",5,NA,NA
"3011","7:129474571|129479586",1,NA,NA
"3012","7:129493651|129505164",5,NA,NA
"3013","7:129935456|129940489",1,NA,NA
"3014","7:131252593|131258808",NA,NA,18
"3015","7:133065581|133082134",1,NA,NA
"3016","7:133116110|133122229",4,NA,NA
"3017","7:133148280|133150881",2,NA,NA
"3018","7:135233274|135241429",2,NA,NA
"3019","7:135276878|135277178",NA,NA,21
"3020","7:136892803|136894725",2,NA,NA
"3021","7:137142481|137162344",7,NA,NA
"3022","7:137158992|137162344",63,NA,14
"3023","7:137222401|137223070",NA,NA,8
"3024","7:137747885|137751839",19,26,NA
"3025","7:137984833|138023099",6,NA,NA
"3026","7:138003803|138023099",NA,NA,13
"3027","7:138283020|138310175",4,NA,NA
"3028","7:139403119|139412412",2,NA,NA
"3029","7:139691919|139694626",NA,NA,22
"3030","7:142873862|142910429",1,NA,NA
"3031","7:143401456|143403295",1,NA,NA
"3032","7:143518251|143518536",NA,NA,16
"3033","7:14927043|14930652",11,NA,NA
"3034","7:152076272|152077368",4,NA,NA
"3035","7:152785909|152788832",5,NA,NA
"3036","7:153027603|153043311",NA,19,NA
"3037","7:153330338|153337342",1,NA,NA
"3038","7:153935005|153945176",16,NA,8
"3039","7:153940368|153945176",3,NA,14
"3040","7:153955493|153957155",NA,13,NA
"3041","7:154139601|154145911",8,NA,NA
"3042","7:154301223|154302510",5,NA,NA
"3043","7:154801492|154819811",NA,30,NA
"3044","7:154959922|154960150",4,NA,15
"3045","7:154962558|154969713",19,NA,32
"3046","7:154963505|154969713",3,NA,NA
"3047","7:154973158|154978442",1,NA,NA
"3048","7:158504453|158513677",14,NA,NA
"3049","7:158531146|158536798",3,NA,NA
"3050","7:161660406|161667936",2,NA,51
"3051","7:162298871|162312358",3,NA,22
"3052","7:162479398|162479561",10,NA,17
"3053","7:16351550|16382937",2,NA,NA
"3054","7:16412964|16452011",NA,29,NA
"3055","7:164216837|164222917",4,NA,NA
"3056","7:164239200|164242387",17,NA,NA
"3057","7:164310179|164313013",4,NA,NA
"3058","7:164560140|164568140",13,NA,NA
"3059","7:164560140|164573324",3,NA,NA
"3060","7:164664353|164668737",3,NA,NA
"3061","7:164668604|164675785",3,NA,NA
"3062","7:165220503|165222711",2,NA,NA
"3063","7:16571746|16592241",5,NA,NA
"3064","7:165971023|165971851",8,60,NA
"3065","7:165971023|165982849",5,NA,NA
"3066","7:166062651|166062826",2,NA,NA
"3067","7:166235261|166237000",3,NA,NA
"3068","7:167555309|167572572",NA,NA,3
"3069","7:167657861|167663118",14,NA,NA
"3070","7:167660513|167663118",NA,NA,17
"3071","7:17512389|17515076",10,NA,17
"3072","7:17512389|17521385",12,NA,NA
"3073","7:17534596|17550986",3,NA,NA
"3074","7:18194010|18231171",1,NA,NA
"3075","7:18209544|18234710",7,NA,NA
"3076","7:18228997|18231171",NA,19,NA
"3077","7:18256702|18257325",4,NA,NA
"3078","7:18731833|18747708",2,NA,NA
"3079","7:18750563|18754749",10,NA,NA
"3080","7:19022060|19025379",NA,NA,18
"3081","7:19471989|19534070",3,NA,NA
"3082","7:19519058|19526188",5,NA,NA
"3083","7:19886890|19890872",NA,NA,8
"3084","7:19917026|19917179",NA,NA,19
"3085","7:20238877|20245131",1,NA,NA
"3086","7:20827112|20835560",10,NA,NA
"3087","7:20829841|20835560",7,NA,NA
"3088","7:20835008|20835560",5,NA,NA
"3089","7:20966405|20997510",6,NA,NA
"3090","7:21003324|21004080",4,NA,NA
"3091","7:21078120|21079673",7,NA,NA
"3092","7:21104834|21105931",NA,NA,25
"3093","7:21104834|21106510",3,NA,NA
"3094","7:21136380|21171008",4,NA,NA
"3095","7:21143830|21171008",7,31,NA
"3096","7:25177544|25190561",NA,NA,28
"3097","7:25417389|25445728",2,NA,NA
"3098","7:25429221|25445728",2,NA,NA
"3099","7:25430146|25453984",2,NA,NA
"3100","7:25445612|25456092",3,NA,NA
"3101","7:25451187|25453984",4,NA,NA
"3102","7:26042437|26045353",14,NA,NA
"3103","7:26707799|26710422",NA,NA,36
"3104","7:26707799|26717732",NA,NA,30
"3105","7:26713126|26717732",2,NA,NA
"3106","7:26844409|26856647",NA,36,NA
"3107","7:26980869|27049449",3,NA,NA
"3108","7:27023254|27023805",2,NA,NA
"3109","7:27023254|27049449",2,NA,NA
"3110","7:27033644|27049449",8,NA,NA
"3111","7:27047656|27049449",4,NA,NA
"3112","7:27137214|27152496",4,NA,NA
"3113","7:27880331|27906894",7,NA,NA
"3114","7:27928393|27940051",2,NA,NA
"3115","7:28417618|28421852",NA,9,NA
"3116","7:28567031|28583038",2,NA,NA
"3117","7:28618427|28625564",NA,NA,24
"3118","7:28647641|28653623",17,NA,NA
"3119","7:28790877|28796081",4,NA,NA
"3120","7:28960336|28990245",NA,NA,13
"3121","7:31799745|31812177",4,NA,NA
"3122","7:33629850|33632672",8,NA,NA
"3123","7:33650541|33673190",NA,NA,22
"3124","7:33842600|33867079",6,NA,NA
"3125","7:33856261|33867079",8,NA,NA
"3126","7:35297537|35316080",2,NA,NA
"3127","7:35449353|35450249",NA,6,NA
"3128","7:35504081|35505760",NA,21,NA
"3129","7:35572964|35635407",NA,NA,11
"3130","7:35580949|35635407",3,NA,NA
"3131","7:39571281|39572109",2,NA,NA
"3132","7:39571281|39574090",9,NA,NA
"3133","7:39780749|39783997",8,NA,NA
"3134","7:39987997|40004487",3,NA,NA
"3135","7:39987997|40009397",3,NA,NA
"3136","7:40009314|40011158",10,NA,NA
"3137","7:40089844|40105028",5,NA,NA
"3138","7:40179184|40181433",2,NA,NA
"3139","7:40768080|40768481",4,NA,NA
"3140","7:41010319|41011193",15,NA,NA
"3141","7:41010319|41141953",2,NA,NA
"3142","7:41269536|41272747",NA,38,NA
"3143","7:41508018|41516975",5,NA,NA
"3144","7:41676138|41683887",NA,NA,11
"3145","7:42025907|42028315",4,NA,NA
"3146","7:42046534|42055867",9,NA,NA
"3147","7:42061146|42061416",14,NA,NA
"3148","7:42222441|42222852",6,NA,NA
"3149","7:42224791|42255921",4,NA,NA
"3150","7:43870835|43875843",11,NA,30
"3151","7:44804900|44809615",7,NA,NA
"3152","7:46150599|46151190",7,NA,NA
"3153","7:48553694|48616480",2,NA,NA
"3154","7:48619823|48629912",4,NA,NA
"3155","7:48686035|48747069",6,NA,NA
"3156","7:48728468|48747069",3,NA,NA
"3157","7:48736796|48780547",3,NA,NA
"3158","7:48764040|48780547",14,NA,NA
"3159","7:48779636|48780547",4,NA,NA
"3160","7:48988957|48989180",10,NA,NA
"3161","7:49091470|49092532",2,NA,NA
"3162","7:49286075|49289805",4,NA,NA
"3163","7:49286075|49292898",NA,NA,24
"3164","7:52535723|52547821",6,NA,29
"3165","7:52542076|52547821",14,NA,NA
"3166","7:52546267|52547821",87,60,149
"3167","7:52548983|52557573",13,NA,NA
"3168","7:52557396|52565168",NA,NA,13
"3169","7:53485192|53506244",10,NA,NA
"3170","7:53498349|53506244",6,NA,NA
"3171","7:53587210|53592737",NA,33,NA
"3172","7:53887559|54013841",NA,NA,45
"3173","7:53970050|54013841",3,NA,NA
"3174","7:54064425|54108432",1,NA,NA
"3175","7:55533813|55534295",3,NA,NA
"3176","7:55697073|55710909",8,NA,NA
"3177","7:55725531|55725871",3,NA,26
"3178","7:55749020|55751017",2,NA,NA
"3179","7:57413509|57415434",1,NA,NA
"3180","7:58249063|58261410",5,NA,NA
"3181","7:58303696|58305955",8,NA,NA
"3182","7:62887603|62900909",11,NA,NA
"3183","7:62891117|62900909",2,NA,NA
"3184","7:62894880|62900909",3,NA,NA
"3185","7:63662655|63664764",NA,NA,7
"3186","7:64420666|64433549",2,NA,NA
"3187","7:64445747|64457253",5,46,NA
"3188","7:64448627|64473097",11,NA,32
"3189","7:67885167|67926729",13,NA,NA
"3190","7:68056215|68064014",3,NA,NA
"3191","7:69010601|69013099",NA,NA,32
"3192","7:69291023|69293052",15,33,50
"3193","7:69291023|69299825",NA,11,NA
"3194","7:69291023|69306472",4,NA,NA
"3195","7:69298443|69299825",6,NA,NA
"3196","7:69298443|69317605",NA,NA,27
"3197","7:69302928|69306472",13,NA,NA
"3198","7:72000761|72002920",2,NA,NA
"3199","7:72041960|72043016",3,NA,NA
"3200","7:72065242|72073975",2,NA,NA
"3201","7:72065242|72079546",8,NA,NA
"3202","7:72079332|72079546",1,21,14
"3203","7:7328873|7335620",9,NA,NA
"3204","7:73429262|73443464",10,NA,NA
"3205","7:73455904|73475476",6,NA,NA
"3206","7:773652|777068",3,NA,NA
"3207","7:7791305|7793831",2,NA,NA
"3208","7:78480510|78491631",7,NA,NA
"3209","7:80522074|80522570",6,NA,NA
"3210","7:80605580|80658169",4,NA,NA
"3211","7:80653820|80681413",8,NA,NA
"3212","7:80653820|80717957",3,5,17
"3213","7:80713774|80717957",20,NA,33
"3214","7:80713774|80729887",2,NA,NA
"3215","7:817891|826865",1,NA,NA
"3216","7:82201633|82209187",6,NA,NA
"3217","7:83099582|83099740",NA,NA,9
"3218","7:83117028|83121226",NA,NA,11
"3219","7:83259055|83262436",1,NA,NA
"3220","7:83390405|83391212",1,NA,NA
"3221","7:83395993|83396156",2,NA,NA
"3222","7:83403832|83404541",53,132,55
"3223","7:84931797|84935213",12,NA,NA
"3224","7:84931797|84937348",6,NA,NA
"3225","7:84935097|84937348",13,NA,21
"3226","7:84952015|84952684",NA,49,NA
"3227","7:84952015|84953510",8,NA,NA
"3228","7:85069538|85069845",4,NA,NA
"3229","7:85203360|85204617",NA,33,NA
"3230","7:86248086|86248255",4,NA,NA
"3231","7:86299796|86300211",8,NA,NA
"3232","7:9205103|9250550",NA,NA,7
"3233","7:92724777|92735793",9,NA,NA
"3234","7:93016503|93037171",2,NA,NA
"3235","7:9311247|9316652",5,NA,NA
"3236","7:93204254|93210760",6,NA,NA
"3237","7:93214111|93231612",3,NA,NA
"3238","7:93217516|93221098",5,NA,NA
"3239","7:93231174|93276532",4,NA,NA
"3240","7:94164665|94168548",112,13,31
"3241","7:94164665|94186900",67,NA,NA
