"","circ_id","mma1","mma2","mma3"
"3240","5:63836623|63836778",NA,NA,124
"3241","5:66028873|66052172",4,NA,NA
"3242","5:7347320|7350524",2,NA,NA
"3243","5:7376914|7399866",4,NA,NA
"3244","5:77127921|77133161",NA,NA,20
"3245","5:78143532|78157140",2,NA,NA
"3246","5:78184039|78184753",2,NA,NA
"3247","5:80214797|80217083",5,NA,NA
"3248","5:80214797|80228035",NA,66,34
"3249","5:80214797|80236664",25,NA,58
"3250","5:80246520|80252638",6,NA,NA
"3251","5:81746301|81781937",7,NA,NA
"3252","5:81768093|81781937",2,NA,NA
"3253","5:84078032|84118412",2,NA,NA
"3254","5:84182997|84183229",2,NA,NA
"3255","5:84237321|84237443",NA,2,NA
"3256","5:85091375|85091955",6,NA,NA
"3257","5:85438304|85439739",81,NA,NA
"3258","5:85587785|85588151",27,NA,NA
"3259","5:86490202|86530327",NA,NA,24
"3260","5:86500264|86530327",2,NA,NA
"3261","5:86506483|86530327",NA,NA,26
"3262","5:87035318|87041713",10,NA,NA
"3263","5:87621505|87624191",4,NA,NA
"3264","5:87622100|87624191",7,NA,NA
"3265","5:9144094|9150886",18,NA,NA
"3266","5:92611419|92650487",6,NA,NA
"3267","5:92661934|92666904",4,NA,31
"3268","5:92661934|92668316",NA,36,NA
"3269","5:92959056|92959229",4,12,NA
"3270","5:92991348|93011620",4,NA,NA
"3271","5:97311440|97311704",NA,34,NA
"3272","5:99697191|99700388",2,NA,NA
"3273","6:107176611|107179399",12,NA,15
"3274","6:107176611|107192544",12,NA,NA
"3275","6:107229951|107277814",4,NA,NA
"3276","6:109631517|109637675",12,NA,NA
"3277","6:109753461|109753725",5,NA,NA
"3278","6:110295368|110322213",8,NA,NA
"3279","6:110500457|110515367",2,NA,NA
"3280","6:110500457|110517762",15,NA,NA
"3281","6:110504461|110517762",4,NA,NA
"3282","6:110504487|110517762",NA,NA,20
"3283","6:111056938|111066388",8,NA,NA
"3284","6:113371511|113372782",NA,NA,10
"3285","6:116763993|116769268",NA,NA,24
"3286","6:120452084|120465604",NA,27,NA
"3287","6:121049900|121061910",8,44,NA
"3288","6:121091968|121095654",2,NA,NA
"3289","6:122108684|122171499",5,NA,NA
"3290","6:122113026|122171499",8,73,NA
"3291","6:122171243|122171499",10,88,NA
"3292","6:124296731|124297640",10,NA,NA
"3293","6:124296731|124304093",NA,18,NA
"3294","6:124296731|124317872",6,NA,NA
"3295","6:125042608|125042827",NA,49,NA
"3296","6:128941822|129005936",3,NA,NA
"3297","6:128980717|129005936",5,NA,NA
"3298","6:129107143|129134092",8,NA,NA
"3299","6:129126730|129135711",7,NA,NA
"3300","6:130324346|130330242",10,NA,NA
"3301","6:130333560|130334511",2,NA,NA
"3302","6:130371014|130378884",20,NA,38
"3303","6:130526506|130535910",6,NA,NA
"3304","6:131395980|131396507",3,NA,NA
"3305","6:131634942|131643917",NA,NA,30
"3306","6:131766812|131784138",2,NA,NA
"3307","6:131813551|131823223",2,NA,NA
"3308","6:13206338|13206493",4,NA,NA
"3309","6:132127403|132127871",NA,NA,23
"3310","6:132133433|132137662",6,NA,17
"3311","6:132133433|132147133",NA,18,NA
"3312","6:132147006|132161690",7,NA,NA
"3313","6:132149775|132156036",10,NA,NA
"3314","6:132846789|132847051",4,NA,NA
"3315","6:135349566|135351313",4,NA,NA
"3316","6:135372519|135410104",13,NA,NA
"3317","6:135393741|135402899",4,NA,NA
"3318","6:135393741|135410104",12,NA,NA
"3319","6:135393741|135412151",8,NA,NA
"3320","6:135409259|135412151",8,NA,NA
"3321","6:135750153|135786097",6,NA,NA
"3322","6:136720768|136721691",2,NA,NA
"3323","6:137839921|137847474",7,61,NA
"3324","6:139313252|139315365",NA,NA,26
"3325","6:139525756|139526292",14,NA,NA
"3326","6:140294659|140319299",5,NA,NA
"3327","6:140360290|140360509",3,NA,NA
"3328","6:140447305|140468159",6,NA,NA
"3329","6:140464516|140468159",4,NA,11
"3330","6:140618934|140625806",4,NA,NA
"3331","6:140637447|140637587",2,NA,NA
"3332","6:140811264|140812461",23,47,NA
"3333","6:1430381|1444521",NA,NA,22
"3334","6:143571709|143585489",2,NA,NA
"3335","6:143643511|143657700",6,NA,NA
"3336","6:143683147|143691253",12,NA,NA
"3337","6:143689635|143691253",12,NA,NA
"3338","6:143888637|143896639",NA,NA,30
"3339","6:143903211|143917540",5,NA,NA
"3340","6:14557884|14578444",2,NA,NA
"3341","6:14641429|14666086",2,NA,NA
"3342","6:147500384|147500620",2,NA,NA
"3343","6:147874108|147877239",6,NA,NA
"3344","6:148049372|148050777",NA,NA,80
"3345","6:148049372|148053392",12,NA,NA
"3346","6:148049372|148057664",NA,NA,57
"3347","6:148776278|148779673",17,24,55
"3348","6:148779506|148790178",NA,NA,80
"3349","6:148789959|148790178",NA,NA,15
"3350","6:148789959|148793854",NA,NA,45
"3351","6:148789959|148798052",NA,NA,11
"3352","6:149270260|149270974",NA,NA,19
"3353","6:15112926|15129541",2,NA,NA
"3354","6:151397119|151438778",NA,NA,66
"3355","6:151430241|151438778",NA,38,NA
"3356","6:151437611|151438778",NA,NA,45
"3357","6:152205009|152209176",NA,NA,29
"3358","6:152209636|152214319",3,NA,NA
"3359","6:152268175|152270054",NA,16,NA
"3360","6:155227170|155232945",4,NA,NA
"3361","6:155227170|155237913",4,NA,NA
"3362","6:156611560|156621404",NA,30,NA
"3363","6:156615321|156615616",NA,NA,10
"3364","6:1574729|1580596",NA,15,NA
"3365","6:157483391|157484356",9,NA,NA
"3366","6:1581084|1581237",NA,NA,30
"3367","6:160801220|160802324",4,NA,NA
"3368","6:160833304|160839198",NA,16,NA
"3369","6:165883092|165901500",5,41,NA
"3370","6:165947868|165948047",NA,25,NA
"3371","6:165963284|165963637",5,NA,NA
"3372","6:167978359|167978797",6,NA,NA
"3373","6:168264195|168347553",NA,NA,32
"3374","6:168284861|168316592",12,NA,NA
"3375","6:168408224|168411182",16,NA,76
"3376","6:169313837|169314487",3,NA,NA
"3377","6:170341132|170344035",2,NA,NA
"3378","6:170348769|170348941",6,NA,NA
"3379","6:170501022|170501471",4,NA,NA
"3380","6:173736470|173755518",6,NA,NA
"3381","6:174403367|174418526",10,NA,NA
"3382","6:174675016|174697253",33,8,23
"3383","6:174675016|174729864",NA,NA,34
"3384","6:174688721|174697253",2,NA,NA
"3385","6:174729788|174732498",11,NA,NA
"3386","6:17474158|17476617",NA,50,NA
"3387","6:174856489|174857981",2,NA,NA
"3388","6:176364322|176371883",2,NA,NA
"3389","6:176930007|176937205",11,NA,NA
"3390","6:177109816|177110485",12,NA,NA
"3391","6:177111282|177122703",NA,NA,85
"3392","6:177117744|177121602",3,NA,NA
"3393","6:177144410|177144749",8,NA,NA
"3394","6:177179888|177182626",NA,NA,22
"3395","6:177310729|177314673",4,NA,NA
"3396","6:177379440|177392391",5,NA,NA
"3397","6:177654663|177657501",10,41,14
"3398","6:177665754|177697895",4,NA,NA
"3399","6:177678269|177697895",NA,22,NA
"3400","6:177946738|177971624",5,NA,NA
"3401","6:177968065|177971624",11,46,15
"3402","6:177971538|177990236",5,NA,NA
"3403","6:177985664|177986577",8,NA,NA
"3404","6:178194665|178194960",5,NA,NA
"3405","6:178778909|178779705",15,NA,NA
"3406","6:31540892|31543982",8,NA,NA
"3407","6:32167425|32193346",NA,NA,47
"3408","6:32248549|32254979",11,NA,NA
"3409","6:32500833|32522267",4,NA,NA
"3410","6:32500833|32539042",5,NA,NA
"3411","6:32500833|32541368",NA,NA,23
"3412","6:32511984|32539042",3,NA,NA
"3413","6:32517258|32541368",4,NA,NA
"3414","6:32536623|32541368",11,NA,31
"3415","6:32795199|32795996",2,NA,NA
"3416","6:34733264|34737797",6,NA,NA
"3417","6:35420766|35438583",7,NA,NA
"3418","6:35420766|35451024",11,NA,NA
"3419","6:3544864|3546323",10,NA,76
"3420","6:35516438|35546087",3,NA,NA
"3421","6:35904037|35938246",3,NA,NA
"3422","6:35905435|35913363",2,NA,NA
"3423","6:35930761|35938246",3,NA,NA
"3424","6:36783144|36792313",NA,NA,28
"3425","6:36806431|36817198",4,NA,NA
"3426","6:36815572|36817198",24,NA,NA
"3427","6:36864636|36881023",4,NA,NA
"3428","6:36873671|36880034",NA,21,NA
"3429","6:36876701|36889488",2,NA,NA
"3430","6:36954148|37024416",5,NA,NA
"3431","6:36992686|36993701",7,NA,NA
"3432","6:37001229|37005304",3,NA,NA
"3433","6:37009582|37012162",12,NA,NA
"3434","6:37136436|37189909",6,NA,NA
"3435","6:37175995|37197068",3,NA,NA
"3436","6:37224792|37243013",10,NA,NA
"3437","6:37551222|37557112",10,NA,NA
"3438","6:38369254|38376322",5,NA,NA
"3439","6:38812504|38859904",3,NA,NA
"3440","6:38819331|38822777",3,NA,23
"3441","6:38829459|38859904",10,NA,NA
"3442","6:38829487|38835397",NA,NA,11
"3443","6:38829487|38859904",2,NA,NA
"3444","6:38841186|38859904",2,NA,NA
"3445","6:38986115|39035803",10,NA,NA
"3446","6:38986149|39034710",8,NA,NA
"3447","6:39034641|39035803",4,NA,NA
"3448","6:39165958|39175028",3,NA,NA
"3449","6:40709447|40711153",3,NA,NA
"3450","6:42753255|42756936",2,NA,NA
"3451","6:43598292|43616724",NA,NA,20
"3452","6:43604796|43651497",3,NA,NA
"3453","6:43607867|43651497",8,NA,NA
"3454","6:48535425|48557553",2,NA,NA
"3455","6:53573674|53597946",10,NA,NA
"3456","6:53575001|53597946",5,NA,NA
"3457","6:53630172|53631600",NA,NA,36
"3458","6:53652605|53660247",14,NA,NA
"3459","6:53652605|53693189",6,NA,NA
"3460","6:53652605|53700358",4,NA,NA
"3461","6:53700247|53702924",16,NA,NA
"3462","6:53963935|53990859",4,NA,NA
"3463","6:53967632|53983050",3,NA,NA
"3464","6:5413772|5424538",3,NA,NA
"3465","6:54274201|54275804",11,NA,NA
"3466","6:55190035|55191273",6,NA,24
"3467","6:55237317|55238403",6,NA,NA
"3468","6:55555073|55591043",NA,NA,21
"3469","6:59279605|59303705",NA,NA,14
"3470","6:59847107|59847464",4,NA,NA
"3471","6:60755763|60756372",4,NA,NA
"3472","6:62834457|62843547",8,NA,NA
"3473","6:62834457|62856774",3,NA,NA
"3474","6:64201345|64204478",NA,NA,45
"3475","6:64320097|64328853",7,NA,NA
"3476","6:64328593|64362128",3,NA,NA
"3477","6:64607210|64639530",2,NA,NA
"3478","6:64631385|64639530",2,NA,NA
"3479","6:64635403|64654741",3,NA,NA
"3480","6:64637987|64639530",2,NA,NA
"3481","6:64769591|64771797",14,NA,NA
"3482","6:65344973|65373450",NA,NA,62
"3483","6:65916848|65917443",9,NA,NA
"3484","6:66760006|66760726",11,NA,NA
"3485","6:68087214|68100860",4,NA,NA
"3486","6:68177944|68181355",2,NA,NA
"3487","6:68194379|68196491",13,NA,NA
"3488","6:68198474|68203677",2,NA,NA
"3489","6:68235259|68235412",NA,NA,7
"3490","6:68314594|68330430",12,NA,NA
"3491","6:68323325|68340254",2,NA,NA
"3492","6:68330338|68345312",9,NA,NA
"3493","6:68338940|68339105",5,NA,NA
"3494","6:68339027|68339192",NA,65,NA
"3495","6:68339040|68339367",5,NA,NA
"3496","6:68363381|68375003",7,NA,NA
"3497","6:69690381|69695488",36,NA,29
"3498","6:69690381|69716335",5,NA,NA
"3499","6:69883942|69903301",7,87,NA
"3500","6:69900535|69903301",5,NA,NA
"3501","6:69900535|69908591",5,NA,NA
"3502","6:71496899|71498714",4,NA,NA
"3503","6:71599152|71605365",8,NA,NA
"3504","6:72255534|72257416",2,NA,NA
"3505","6:72255534|72261254",NA,72,NA
"3506","6:73433599|73447964",NA,NA,12
"3507","6:73535269|73539649",14,NA,NA
"3508","6:73871450|73873411",4,NA,NA
"3509","6:74290467|74292175",2,NA,NA
"3510","6:74914535|74947048",7,NA,NA
"3511","6:74933377|74947048",7,NA,NA
"3512","6:75487445|75490471",6,NA,NA
"3513","6:75782859|75799464",18,NA,NA
"3514","6:75861606|75866899",2,NA,NA
"3515","6:76232013|76290748",7,NA,NA
"3516","6:76271638|76290748",45,NA,NA
"3517","6:7643728|7649893",6,NA,NA
"3518","6:76449776|76453593",7,NA,NA
"3519","6:76449776|76453727",23,NA,NA
"3520","6:76449776|76498869",NA,63,NA
"3521","6:76470238|76498869",9,NA,NA
"3522","6:76991020|76994268",6,NA,NA
"3523","6:7750283|7776128",NA,NA,13
"3524","6:77556305|77641266",8,NA,NA
"3525","6:77564014|77580322",8,NA,NA
"3526","6:78038661|78039570",4,NA,NA
"3527","6:80329483|80347460",4,NA,NA
"3528","6:87544458|87561408",2,NA,NA
"3529","6:87550630|87550781",10,NA,NA
"3530","6:87550675|87585120",4,NA,NA
"3531","6:87608948|87618850",10,NA,NA
"3532","6:87612349|87629719",3,NA,NA
"3533","6:87629601|87634008",13,NA,NA
"3534","6:87629601|87653352",2,NA,NA
"3535","6:87650056|87653352",9,NA,NA
"3536","6:87650151|87653352",4,NA,NA
"3537","6:87683897|87718040",6,NA,NA
"3538","6:90904446|90906940",4,NA,46
"3539","6:91651086|91651206",8,NA,NA
"3540","6:92131144|92138474",3,NA,NA
"3541","6:92359871|92360923",NA,28,NA
"3542","6:92585774|92612104",14,NA,NA
"3543","6:92585774|92632646",6,NA,NA
"3544","6:92600843|92612104",7,NA,NA
"3545","6:92603872|92612104",3,NA,NA
"3546","6:92755378|92768397",NA,NA,71
"3547","6:93509194|93529366",6,NA,NA
"3548","6:93828016|93829613",5,NA,NA
"3549","6:93828016|93858593",11,NA,53
"3550","6:93828016|93871547",12,NA,175
"3551","6:93857131|93867911",NA,30,NA
"3552","6:96238501|96242533",12,66,NA
"3553","7:101133853|101146950",6,NA,NA
"3554","7:101161907|101164647",NA,NA,8
"3555","7:101187500|101201548",6,NA,NA
"3556","7:101251211|101251583",6,NA,NA
"3557","7:101388792|101402022",12,NA,29
"3558","7:10613107|10620569",NA,68,NA
"3559","7:106867038|106927332",9,NA,NA
"3560","7:107222828|107222982",4,NA,NA
"3561","7:107239526|107240425",4,NA,NA
"3562","7:107299046|107301009",NA,22,NA
"3563","7:107303972|107351551",4,NA,NA
"3564","7:107307348|107328714",5,NA,NA
"3565","7:107307348|107351551",3,NA,NA
"3566","7:107480400|107482309",4,NA,NA
"3567","7:111924905|111928735",NA,NA,20
"3568","7:111992787|111993175",4,NA,NA
"3569","7:112005860|112006699",3,NA,NA
"3570","7:112342028|112358678",7,NA,NA
"3571","7:112353650|112354077",3,NA,NA
"3572","7:112358455|112358678",NA,NA,32
"3573","7:112384749|112405067",2,NA,NA
"3574","7:112687798|112688894",9,NA,NA
"3575","7:112847337|112851637",NA,74,NA
"3576","7:112949471|112960731",NA,NA,6
"3577","7:11348222|11349028",3,NA,NA
"3578","7:11383398|11390110",8,NA,NA
"3579","7:114648143|114650110",NA,30,NA
"3580","7:114986257|114995762",NA,NA,10
"3581","7:116815158|116815677",5,NA,NA
"3582","7:117069875|117070789",7,NA,NA
"3583","7:117086546|117108479",4,NA,NA
"3584","7:117171853|117172158",2,NA,NA
"3585","7:117458518|117460999",40,8,11
"3586","7:117730756|117742802",3,NA,NA
"3587","7:119240537|119241657",10,NA,NA
"3588","7:119340849|119342313",8,NA,NA
"3589","7:120536869|120544632",NA,NA,42
"3590","7:120565981|120570621",2,NA,NA
"3591","7:121586603|121594429",13,NA,NA
"3592","7:121586603|121598198",7,NA,NA
"3593","7:122379673|122389272",10,NA,NA
"3594","7:122978726|122980102",7,NA,NA
"3595","7:123793397|123795088",8,NA,NA
"3596","7:123793397|123806659",NA,NA,14
"3597","7:123812352|123815441",4,NA,NA
"3598","7:125662331|125666925",2,NA,NA
"3599","7:126126439|126144271",10,NA,NA
"3600","7:126204998|126207223",6,NA,NA
"3601","7:126585620|126587536",16,NA,NA
"3602","7:126790171|126795429",NA,NA,46
"3603","7:127168241|127175389",8,NA,NA
"3604","7:127585404|127652821",4,NA,NA
"3605","7:127652391|127652821",11,NA,NA
"3606","7:129085478|129184785",5,NA,NA
"3607","7:129493651|129505164",5,NA,NA
"3608","7:129924205|129924370",5,NA,NA
"3609","7:129935456|129940489",2,NA,NA
"3610","7:130914817|130914916",NA,2,NA
"3611","7:131252593|131258808",NA,NA,36
"3612","7:131792351|131792518",4,NA,NA
"3613","7:133065581|133082134",2,NA,NA
"3614","7:133116110|133122229",8,NA,NA
"3615","7:133148280|133150881",4,NA,NA
"3616","7:133801578|133826427",11,NA,NA
"3617","7:135098199|135100377",NA,NA,10
"3618","7:135195673|135203020",3,NA,NA
"3619","7:135233274|135241429",2,NA,NA
"3620","7:135276878|135277178",NA,NA,41
"3621","7:136892803|136894725",2,NA,NA
"3622","7:137142481|137162344",7,NA,NA
"3623","7:137158992|137162344",55,NA,27
"3624","7:137222401|137223070",NA,NA,9
"3625","7:137732764|137751839",2,NA,NA
"3626","7:137747885|137751839",33,52,NA
"3627","7:137984833|138023099",12,NA,NA
"3628","7:138003803|138023099",NA,NA,26
"3629","7:138283020|138310175",8,NA,NA
"3630","7:138285455|138286051",8,NA,NA
"3631","7:139403119|139412412",4,NA,NA
"3632","7:139657456|139657651",2,NA,NA
"3633","7:139691919|139694626",NA,NA,22
"3634","7:143430310|143449303",NA,NA,29
"3635","7:143518251|143518536",NA,NA,31
"3636","7:14477652|14482650",12,NA,NA
"3637","7:147480222|147502989",7,NA,NA
"3638","7:147735669|147735819",10,NA,NA
"3639","7:14927043|14930652",5,NA,NA
"3640","7:151517020|151517798",2,NA,NA
"3641","7:152076272|152077368",4,NA,NA
"3642","7:152785909|152788832",5,NA,NA
"3643","7:153027603|153043311",NA,19,NA
"3644","7:153367764|153368193",2,NA,NA
"3645","7:153916670|153916836",NA,36,7
"3646","7:153935005|153945176",22,NA,16
"3647","7:153940368|153945176",6,NA,27
"3648","7:153955493|153957155",NA,4,NA
"3649","7:154301223|154302510",5,NA,NA
"3650","7:154801492|154819811",NA,30,NA
"3651","7:154851464|154853569",NA,52,NA
"3652","7:154959922|154960150",8,NA,28
"3653","7:154962558|154969713",32,NA,54
"3654","7:154963505|154969713",3,NA,NA
"3655","7:156558684|156558897",2,NA,NA
"3656","7:158504453|158513677",14,NA,NA
"3657","7:158531146|158536798",3,NA,NA
"3658","7:158736013|158759797",6,NA,NA
"3659","7:15981241|15981451",4,NA,NA
"3660","7:161660406|161667936",2,NA,51
"3661","7:161710111|161713456",9,NA,NA
"3662","7:162298871|162302316",2,NA,NA
"3663","7:162298871|162312358",6,NA,45
"3664","7:162479398|162479561",18,NA,NA
"3665","7:16351550|16382937",4,NA,NA
"3666","7:16412964|16452011",NA,56,NA
"3667","7:164216837|164222917",7,NA,NA
"3668","7:164218427|164218595",4,NA,NA
"3669","7:164239200|164242387",25,NA,NA
"3670","7:164560140|164568140",15,NA,NA
"3671","7:164560140|164573324",6,NA,NA
"3672","7:164664353|164668737",3,NA,NA
"3673","7:164668604|164675785",5,NA,NA
"3674","7:165108349|165108665",9,NA,NA
"3675","7:165220503|165222711",2,NA,NA
"3676","7:16571746|16592241",5,NA,NA
"3677","7:165855134|165855391",5,NA,NA
"3678","7:165939163|165939422",2,NA,NA
"3679","7:165971023|165982849",10,NA,NA
"3680","7:166062651|166062826",4,NA,NA
"3681","7:166087590|166105577",NA,16,NA
"3682","7:167266004|167266466",3,NA,NA
"3683","7:167555309|167572572",NA,NA,3
"3684","7:17512389|17515076",15,30,17
"3685","7:17512389|17521385",12,NA,NA
"3686","7:17534596|17550986",3,NA,NA
"3687","7:18170871|18172002",90,NA,NA
"3688","7:18194010|18212295",5,NA,NA
"3689","7:18194010|18231171",2,NA,NA
"3690","7:18209544|18234710",14,NA,NA
"3691","7:18228997|18231171",NA,39,NA
"3692","7:18256702|18257325",4,NA,NA
"3693","7:18717746|18731951",3,NA,NA
"3694","7:18731833|18747708",2,NA,NA
"3695","7:18750563|18754749",17,NA,NA
"3696","7:19022060|19025379",NA,NA,18
"3697","7:19073895|19076732",2,NA,NA
"3698","7:19471989|19534070",3,NA,NA
"3699","7:19519058|19526188",5,NA,NA
"3700","7:19886890|19890872",NA,NA,16
"3701","7:19917026|19917179",NA,NA,33
"3702","7:20033114|20066555",6,NA,NA
"3703","7:21003324|21004080",8,NA,NA
"3704","7:21070356|21070653",2,NA,NA
"3705","7:21078120|21079673",9,NA,NA
"3706","7:21104834|21105931",NA,NA,48
"3707","7:21104834|21106510",3,NA,NA
"3708","7:21123051|21167340",8,NA,NA
"3709","7:21124979|21171008",7,NA,NA
"3710","7:21136380|21171008",7,NA,NA
"3711","7:21143830|21171008",7,30,NA
"3712","7:25177544|25190561",NA,NA,28
"3713","7:25417389|25445728",2,NA,NA
"3714","7:25429221|25445728",3,NA,NA
"3715","7:25430146|25453984",2,NA,NA
"3716","7:25445612|25456092",4,NA,NA
"3717","7:25451187|25453984",7,NA,NA
"3718","7:26042437|26045353",8,NA,NA
"3719","7:26707799|26710422",NA,NA,36
"3720","7:26707799|26717732",NA,NA,29
"3721","7:26713126|26717732",2,NA,NA
"3722","7:26980869|27049449",3,NA,NA
"3723","7:26997051|27000101",31,NA,NA
"3724","7:27023254|27023805",2,NA,NA
"3725","7:27023254|27049449",2,NA,NA
"3726","7:27033644|27049449",8,NA,NA
"3727","7:27047656|27049449",4,NA,NA
"3728","7:27137214|27152496",4,NA,NA
"3729","7:27880331|27906894",5,NA,NA
"3730","7:27928393|27940051",4,NA,NA
"3731","7:28395822|28396067",3,NA,NA
"3732","7:28567031|28583038",4,NA,NA
"3733","7:28618427|28625564",NA,NA,24
"3734","7:28647641|28653623",14,NA,NA
"3735","7:28790877|28796081",4,NA,NA
"3736","7:28960336|28990245",NA,NA,25
"3737","7:31799745|31812177",4,NA,NA
"3738","7:33376212|33376370",6,NA,NA
"3739","7:33629850|33632672",4,NA,NA
"3740","7:33650541|33673190",NA,NA,21
"3741","7:33842600|33867079",12,NA,NA
"3742","7:33856261|33867079",8,NA,NA
"3743","7:35297537|35316080",2,NA,NA
"3744","7:35449353|35450249",NA,12,NA
"3745","7:35504081|35505760",NA,40,NA
"3746","7:35572964|35635407",NA,NA,22
"3747","7:35580949|35635407",3,NA,NA
"3748","7:35679357|35684860",6,NA,NA
"3749","7:37881787|37883455",2,NA,NA
"3750","7:39571281|39572109",2,NA,NA
"3751","7:39571281|39574090",9,NA,NA
"3752","7:39780749|39783997",10,NA,NA
"3753","7:39979691|39988129",NA,NA,19
"3754","7:39987997|40004487",6,NA,NA
"3755","7:39987997|40009397",6,NA,NA
"3756","7:40009314|40011158",9,NA,NA
"3757","7:40089844|40105028",8,NA,NA
"3758","7:40179184|40181433",4,NA,NA
"3759","7:40569954|40589466",10,NA,NA
"3760","7:40768080|40768481",4,NA,NA
"3761","7:41010319|41011193",16,NA,NA
"3762","7:41269536|41272747",NA,37,NA
"3763","7:41495889|41516975",6,NA,NA
"3764","7:41517448|41518019",2,NA,NA
"3765","7:41676138|41683887",NA,NA,22
"3766","7:42025907|42028315",8,NA,NA
"3767","7:42046534|42055867",18,NA,NA
"3768","7:42061146|42061416",5,NA,NA
"3769","7:42222441|42222852",5,NA,NA
"3770","7:42224791|42255921",4,NA,NA
"3771","7:42918990|42919420",NA,NA,7
"3772","7:43096192|43096438",NA,32,NA
"3773","7:43870835|43875843",6,NA,30
"3774","7:44257528|44269700",2,NA,NA
"3775","7:44804900|44809615",4,NA,NA
"3776","7:46150599|46151190",14,NA,NA
"3777","7:48553694|48616480",2,NA,NA
"3778","7:48619823|48629912",4,NA,NA
"3779","7:48686035|48747069",12,NA,NA
"3780","7:48728468|48747069",3,NA,NA
"3781","7:48736796|48780547",3,NA,NA
"3782","7:48764040|48780547",8,NA,NA
"3783","7:48779636|48780547",4,NA,NA
"3784","7:48961973|48963518",5,NA,NA
"3785","7:49024807|49026246",15,NA,NA
"3786","7:49091470|49092532",2,NA,NA
"3787","7:50863330|50864173",13,NA,NA
"3788","7:51657175|51658713",2,NA,NA
"3789","7:52535723|52547821",10,NA,35
"3790","7:52542076|52547821",6,NA,NA
"3791","7:52546267|52547821",101,59,197
"3792","7:52548983|52557573",13,NA,NA
"3793","7:52557396|52565168",NA,NA,27
"3794","7:53498349|53506244",6,NA,NA
"3795","7:53587210|53592737",NA,33,NA
"3796","7:53970050|54013841",6,NA,NA
"3797","7:54064425|54108432",2,NA,NA
"3798","7:55533813|55534295",5,NA,NA
"3799","7:55697073|55710909",15,NA,NA
"3800","7:55725531|55725871",3,NA,NA
"3801","7:55749020|55751017",4,NA,NA
"3802","7:57199503|57254156",2,NA,NA
"3803","7:57413509|57415434",2,NA,NA
"3804","7:58249063|58261410",10,NA,NA
"3805","7:58303696|58305955",8,NA,NA
"3806","7:62887603|62900909",4,NA,NA
"3807","7:62891117|62900909",4,NA,NA
"3808","7:62894880|62900909",3,NA,NA
"3809","7:63317810|63330221",3,NA,NA
"3810","7:63662655|63664764",NA,NA,14
"3811","7:64420666|64433549",2,NA,NA
"3812","7:64445747|64457253",3,46,NA
"3813","7:64448627|64473097",10,NA,43
"3814","7:653611|693826",NA,NA,42
"3815","7:67885167|67926729",13,NA,NA
"3816","7:67885174|67887869",2,NA,NA
"3817","7:68056215|68064014",6,NA,NA
"3818","7:68848449|68848642",8,NA,NA
"3819","7:68876908|68884238",4,NA,NA
"3820","7:69010601|69013099",NA,NA,47
"3821","7:69291023|69293052",7,52,63
"3822","7:69291023|69299825",NA,22,NA
"3823","7:69291023|69306472",8,NA,NA
"3824","7:69298443|69299825",6,NA,NA
"3825","7:69298443|69317605",NA,NA,53
"3826","7:69302928|69306472",6,NA,NA
"3827","7:72000761|72002920",2,NA,NA
"3828","7:72041960|72043016",6,NA,NA
"3829","7:72065242|72073975",4,NA,NA
"3830","7:72065242|72079546",2,NA,NA
"3831","7:72079332|72079546",2,41,23
"3832","7:7328873|7335620",19,NA,NA
"3833","7:73429262|73443464",10,NA,NA
"3834","7:73455904|73475476",12,NA,NA
"3835","7:75379291|75387185",7,NA,NA
"3836","7:773652|777068",6,NA,NA
"3837","7:7791305|7793831",2,NA,NA
"3838","7:78480510|78491631",7,NA,NA
"3839","7:78525455|78529057",NA,3,NA
"3840","7:79864492|79865979",NA,NA,26
"3841","7:80522074|80522570",12,NA,NA
"3842","7:80605580|80658169",4,NA,NA
"3843","7:80653820|80681413",7,NA,19
"3844","7:80653820|80717957",6,10,33
"3845","7:80713774|80717957",25,NA,33
"3846","7:80713774|80729887",2,NA,NA
"3847","7:80958175|80983049",2,NA,NA
"3848","7:817891|826865",2,NA,NA
"3849","7:82201633|82209187",6,NA,NA
"3850","7:83394950|83395300",2,NA,NA
"3851","7:83403832|83404541",57,195,108
"3852","7:84931797|84935213",12,NA,NA
"3853","7:84931797|84937348",4,NA,NA
"3854","7:84935097|84937348",12,NA,27
"3855","7:84952015|84952684",NA,48,NA
"3856","7:84952015|84953510",8,NA,NA
"3857","7:85069538|85069845",8,NA,NA
"3858","7:85203360|85204617",NA,64,NA
"3859","7:86043121|86068416",7,NA,NA
"3860","7:86248086|86248255",5,NA,NA
"3861","7:9205103|9250550",NA,NA,14
"3862","7:92724777|92735793",11,NA,NA
"3863","7:9291987|9292554",5,NA,NA
"3864","7:93016503|93037171",2,NA,NA
"3865","7:9311247|9316652",5,NA,NA
"3866","7:93204254|93210760",6,NA,NA
"3867","7:93214111|93231612",3,NA,NA
"3868","7:93217516|93221098",5,NA,NA
"3869","7:93231174|93276532",8,NA,NA
"3870","7:93392364|93399571",NA,42,NA
"3871","7:93455594|93457257",7,NA,NA
"3872","7:93492832|93497652",7,NA,NA
"3873","7:94164665|94168548",54,17,NA
"3874","7:94164665|94186900",41,NA,NA
"3875","7:9438279|9438511",16,NA,NA
"3876","7:95125800|95136854",2,NA,NA
"3877","7:96839532|96842989",NA,NA,22
